Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-375.781,-370.888,-374.046,2.2994,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-439.754,-426.834,-434.148,5.50532,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-376.133,-370.897,-373.999,2.4346,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-363.487,-358.707,-361.68,2.17194,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-377.955,-373.686,-376.404,1.97843,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-370.328,-364.921,-368.378,2.50105,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-473.703,-456.912,-467.129,7.33736,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-299.011,-296.62,-297.488,1.04885,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-366.106,-351.934,-355.59,7.01228,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-342.995,-329.832,-334.242,6.19237,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-343.386,-330.219,-334.742,6.16759,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-343.466,-330.482,-334.929,6.08956,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-343.653,-330.564,-334.933,6.14815,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-343.597,-330.229,-334.842,6.15367,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-343.384,-330.265,-334.821,6.11386,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-343.531,-330.235,-334.741,6.21069,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-343.355,-330.547,-334.871,6.00738,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-226.87,-225.889,-226.308,0.495572,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-226.851,-225.618,-226.281,0.525383,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-226.839,-225.842,-226.285,0.518075,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-226.915,-225.605,-226.241,0.576635,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-227.003,-225.805,-226.376,0.629316,4,0,0.421199,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-227.007,-225.649,-226.399,0.591035,4,0,0.421199,***
