Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-376.065,-365.37,-372.288,2.53602,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-442.088,-420.744,-432.026,5.42263,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-376.133,-366.059,-372.488,2.47938,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-363.601,-352.332,-359.668,2.93217,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-378.865,-367.653,-374.268,2.97154,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-370.726,-359.855,-366.546,2.72896,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-475.012,-448.203,-463.764,6.43091,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-300.206,-294.457,-298.069,1.52665,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-364.853,-350.682,-352.598,3.16554,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-343.964,-330.883,-338.009,4.9462,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-344.208,-331.39,-338.495,4.90153,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-344.37,-331.015,-338.52,4.90405,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-344.536,-331.324,-338.575,4.89917,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-344.307,-331.541,-338.52,4.88532,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-344.635,-331.2,-338.482,4.83265,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-344.402,-331.341,-338.499,4.82127,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-344.429,-331.221,-338.545,4.89472,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-227.936,-225.06,-226.188,1.10243,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-228.361,-224.886,-226.144,1.18195,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-228.207,-224.957,-226.179,1.12169,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-228.327,-224.897,-226.252,1.15491,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-228.149,-224.932,-226.174,1.16801,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-228.128,-224.716,-226.147,1.14145,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-228.325,-224.863,-226.2,1.16929,18,0,0.195448,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-228.197,-224.876,-226.16,1.15387,18,0,0.195448,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-6.18986,-3.9047,-4.73695,0.564171,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-6.18986,-3.9047,-4.73695,0.564171,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-10.9837,-7.93379,-8.97585,0.856686,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-10.9837,-7.93379,-8.97585,0.856686,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-9.81608,-5.10751,-6.83057,0.996137,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"Parametric","",-200,200,"nA",-9.81608,-5.10751,-6.83057,0.996137,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"Parametric","",-200,200,"nA",-11.9663,-7.98229,-9.19963,0.896786,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"Parametric","",-200,200,"nA",-11.9663,-7.98229,-9.19963,0.896786,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"Parametric","",10,500,"nA",296.823,303.56,299.7,1.81822,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20150,"Parametric","",-500,-10,"nA",-305.725,-294.491,-299.389,2.39226,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20060,"Parametric","",10,500,"nA",296.161,302.221,299.589,1.86725,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20160,"Parametric","",-500,-10,"nA",-303.429,-297.285,-300.446,1.84328,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20070,"Parametric","",300,700,"nA",509.544,564.679,534.237,20.6599,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20170,"Parametric","",-700,-300,"nA",-567.054,-513.407,-537.649,20.2742,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20080,"Parametric","",-200,200,"nA",-0.61654,0.244887,-0.199903,0.279471,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20180,"Parametric","",-200,200,"nA",-6.0838,-3.80355,-4.60586,0.544717,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20090,"Parametric","",-200,200,"nA",0.045988,2.0921,0.563199,0.450708,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20190,"Parametric","",-200,200,"nA",-9.77573,-5.42775,-7.17547,1.08273,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN_VBIAS_PS1600",20100,"Parametric","",500,1000,"nA",728,864,785.667,47.3386,18,0,0.449729,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN_VBIAS_PS1600",20200,"Parametric","",-1000,-500,"nA",-896,-798,-843,32.1229,18,0,0.449729,***
"IVDDFL_IVINFL_RONFL","RON_200mAVDD_5_VIN_5_20V_Part",90050,"Parametric","",0.01,0.03,"ohm",0.0221272,1.79385,0.121305,0.417415,17,1,0.0523103,***
"IVDDFL_IVINFL_RONFL","DEVICE_VARIENT_TRUE",90060,"Parametric","",0.5,1.5,"",0,1,0.944444,0.235702,17,1,0.0523103,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_LOW_VOUT_LOW",30010,"Parametric","",-0.001,1,"V",2.67029e-05,0.0146675,0.00546354,0.00564742,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_LOW_OFF_HIGH",30020,"Parametric","",1.6,2.3,"V",1.80292,1.96479,1.91679,0.0549354,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FCB_LOW_VOUT_LOW",30030,"Parametric","",-0.001,0.5,"V",-0.000301361,0.00156975,0.000870536,0.000475326,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FCB_LOW_OFF_HIGH",30040,"Parametric","",1.6,2.3,"V",1.80354,1.96553,1.91754,0.0548798,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_LOW_VOUT_LOW",30050,"Parametric","",-0.001,0.5,"V",0.000495911,0.00200081,0.000988792,0.000424574,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_LOW_OFF_HIGH",30060,"Parametric","",1.6,2.3,"V",1.80298,1.96519,1.91686,0.0549795,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_HIGH_VOUT_HIGH",30070,"Parametric","",4.85,5.1,"V",4.99948,5.00026,4.9999,0.000232941,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_HIGH_OFF_LOW",30080,"Parametric","",-0.001,0.5,"V",0.000714269,0.000771185,0.000734357,2.80366e-05,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FAULT_SET_VOUT_LOW",30090,"Parametric","",-0.001,0.5,"V",-0.000312805,0.000671387,0.000227872,0.000246715,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FAULT_SET_OFF_HIGH",30100,"Parametric","",1.6,2.3,"V",1.84737,2.00947,1.96144,0.0550559,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FAULT_RESET_VOUT_HIGH",30110,"Parametric","",4.85,5.1,"V",4.99967,5.00039,4.99994,0.000191633,17,0,0.259906,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FAULT_RESET_OFF_LOW",30120,"Parametric","",0,0.5,"V",0.000657352,0.000771185,0.000724313,3.00857e-05,17,0,0.259906,***
"Output_disabled_leakage","IVDDDIS_VDD_3_VIN_3",40010,"Parametric","",10,166.5,"uA",104.564,121.862,114.739,4.54897,17,0,0.127546,***
"Output_disabled_leakage","IVINDIS_VDD_3_VIN_3",40050,"Parametric","",10,166.5,"uA",68.3479,82.3541,74.7149,3.73567,17,0,0.127546,***
"Output_disabled_leakage","IOFF_VDD_3_VIN_3",40090,"Parametric","",-14,11,"uA",-5.71983,2.70602,-1.16517,2.03913,17,0,0.127546,***
"Output_disabled_leakage","IVDDDIS_VDD_3_VIN_20",40020,"Parametric","",10,166.5,"uA",110.603,127.289,118.419,4.46006,17,0,0.127546,***
"Output_disabled_leakage","IVINDIS_VDD_3_VIN_20",40060,"Parametric","",10,166.5,"uA",92.3816,109.584,101.073,5.22446,17,0,0.127546,***
"Output_disabled_leakage","IOFF_VDD_3_VIN_20",40100,"Parametric","",-14,11,"uA",-5.49416,2.30421,-1.21396,2.1322,17,0,0.127546,***
"Output_disabled_leakage","IVINVDD0_VIN_3",40130,"Parametric","",10,166.5,"uA",68.5612,76.1617,72.5338,2.29631,17,0,0.127546,***
"Output_disabled_leakage","IOFFVDD0_VIN_3",40150,"Parametric","",-14,11,"uA",-5.11605,2.24356,-2.62637,1.98954,17,0,0.127546,***
"Output_disabled_leakage","IVDDDIS_VDD_20_VIN_3",40030,"Parametric","",10,166.5,"uA",129.029,149.494,141.91,6.07184,17,0,0.127546,***
"Output_disabled_leakage","IVINDIS_VDD_20_VIN_3",40070,"Parametric","",10,166.5,"uA",69.7812,82.2591,75.137,3.97773,17,0,0.127546,***
