Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-372.879,-372.879,-372.879,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-428.542,-428.542,-428.542,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-372.946,-372.946,-372.946,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-360.926,-360.926,-360.926,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-375.223,-375.223,-375.223,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-367.254,-367.254,-367.254,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-461.921,-461.921,-461.921,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-297.076,-297.076,-297.076,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-374.358,-374.358,-374.358,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-341.642,-341.642,-341.642,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-342.281,-342.281,-342.281,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-342.405,-342.405,-342.405,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-342.327,-342.327,-342.327,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-342.451,-342.451,-342.451,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-342.653,-342.653,-342.653,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-342.115,-342.115,-342.115,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-342.304,-342.304,-342.304,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-227.417,-227.417,-227.417,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-227.772,-227.772,-227.772,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-227.554,-227.554,-227.554,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-227.404,-227.404,-227.404,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-227.684,-227.684,-227.684,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-227.716,-227.716,-227.716,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-227.552,-227.552,-227.552,0,1,0,1.19188,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-227.636,-227.636,-227.636,0,1,0,1.19188,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-3.95548,-3.95548,-3.95548,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-3.95548,-3.95548,-3.95548,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-8.13712,-8.13712,-8.13712,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-8.13712,-8.13712,-8.13712,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-5.31223,-5.31223,-5.31223,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"Parametric","",-200,200,"nA",-5.31223,-5.31223,-5.31223,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"Parametric","",-200,200,"nA",-8.54414,-8.54414,-8.54414,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"Parametric","",-200,200,"nA",-8.54414,-8.54414,-8.54414,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"Parametric","",10,500,"nA",300.148,300.148,300.148,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20150,"Parametric","",-500,-10,"nA",-299.522,-299.522,-299.522,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20060,"Parametric","",10,500,"nA",302.08,302.08,302.08,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20160,"Parametric","",-500,-10,"nA",-302.221,-302.221,-302.221,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20070,"Parametric","",300,700,"nA",535.52,535.52,535.52,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20170,"Parametric","",-700,-300,"nA",-538.87,-538.87,-538.87,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20080,"Parametric","",-200,200,"nA",-0.36318,-0.36318,-0.36318,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20180,"Parametric","",-200,200,"nA",-4.41162,-4.41162,-4.41162,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20090,"Parametric","",-200,200,"nA",0.045988,0.045988,0.045988,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20190,"Parametric","",-200,200,"nA",-6.65542,-6.65542,-6.65542,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN_VBIAS_PS1600",20100,"Parametric","",500,1000,"nA",735,735,735,0,1,0,0.976853,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN_VBIAS_PS1600",20200,"Parametric","",-1000,-500,"nA",-805,-805,-805,0,1,0,0.976853,***
