Device,Device ID,Wafer,Site,P/F,Time
1,"1",0,1,0,85726
2,"2",0,1,0,506942
3,"3",0,1,1,81231
4,"4",0,1,0,13084
5,"5",0,1,1,61636
6,"6",0,1,1,60761
7,"7",0,1,0,13072
8,"8",0,1,1,64317
9,"9",0,1,1,60934
10,"10",0,1,0,13017
11,"11",0,1,0,680
12,"12",0,1,0,13215
13,"13",0,1,0,13100
14,"14",0,1,0,13068
15,"15",0,1,0,57370
16,"16",0,1,0,13020
17,"17",0,1,0,13038
18,"18",0,1,0,13252
