Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-9.9999e+07,-367.304,-4.87835e+06,2.18082e+07,39,2,0.157516,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-441.519,-421.997,-428.939,4.70832,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-376.247,-367.425,-370.906,2.10007,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-363.658,-353.983,-358.193,2.3791,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-379.036,-367.824,-372.901,2.34196,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-370.897,-361.733,-364.938,2.28816,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-474.613,-449.512,-459.031,6.36373,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-299.922,-294.628,-297.261,1.45777,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-366.39,-344.819,-352.271,2.68728,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-344.488,-327.042,-340.502,4.67735,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-344.471,-327.456,-340.974,4.61935,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-344.62,-327.452,-340.964,4.59307,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-344.812,-327.782,-340.985,4.60035,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-344.748,-327.501,-340.985,4.64463,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-344.643,-327.742,-340.933,4.61092,39,0,0.15898,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-344.53,-327.56,-340.916,4.58156,39,0,0.15898,***
