Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-365.142,-365.142,-365.142,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-425.81,-425.81,-425.81,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-365.945,-365.945,-365.945,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-351.08,-351.08,-351.08,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-367.311,-367.311,-367.311,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-359.627,-359.627,-359.627,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-454.749,-454.749,-454.749,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-297.417,-297.417,-297.417,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-360.699,-360.699,-360.699,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-340.87,-340.87,-340.87,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-341.303,-341.303,-341.303,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-341.686,-341.686,-341.686,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-341.278,-341.278,-341.278,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-341.276,-341.276,-341.276,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-341.557,-341.557,-341.557,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-341.547,-341.547,-341.547,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-341.597,-341.597,-341.597,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-227.64,-227.64,-227.64,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-227.646,-227.646,-227.646,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-227.663,-227.663,-227.663,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-227.558,-227.558,-227.558,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-227.636,-227.636,-227.636,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-227.453,-227.453,-227.453,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-227.758,-227.758,-227.758,0,1,0,0.403777,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-227.797,-227.797,-227.797,0,1,0,0.403777,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-9999,9999,"nA",-0.211163,760,189.092,271.755,1,0,0.386922,***
