Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-374.529,-353.878,-361.388,6.11898,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-435.941,-408.28,-417.071,7.32734,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-374.597,-354.334,-361.709,6.03057,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-362.406,-339.583,-347.762,6.71757,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-376.816,-355.7,-363.312,6.25628,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-368.336,-349.553,-356.008,5.53242,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-465.848,-435.795,-446.214,9.09864,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-300.718,-292.807,-296.365,2.23393,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-375.952,-359.446,-360.676,2.61455,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-343.512,-332.298,-340.066,3.79804,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-344.276,-333.04,-340.8,3.8079,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-344.315,-332.964,-340.842,3.81968,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-344.336,-333.359,-340.861,3.75798,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-344.431,-333.067,-340.872,3.78855,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-344.511,-332.937,-340.781,3.7676,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-344.072,-333.151,-340.825,3.7663,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-344.437,-332.958,-340.876,3.79572,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-225.313,-224.102,-224.693,0.268073,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-225.309,-224.274,-224.762,0.26612,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-225.216,-224.108,-224.701,0.275208,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-225.258,-223.997,-224.687,0.279473,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-225.229,-224.36,-224.72,0.247723,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-225.163,-224.178,-224.674,0.248445,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-225.126,-224.207,-224.703,0.229154,37,0,0.16014,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-225.388,-224.218,-224.724,0.250895,37,0,0.16014,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-9.69377,-4.56486,-7.49508,1.46083,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-9.69377,-4.56486,-7.49508,1.46083,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-13.932,-9.30626,-12.0388,1.27781,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-13.932,-9.30626,-12.0388,1.27781,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-13.9105,-6.64291,-10.6695,1.94271,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"Parametric","",-200,200,"nA",-13.9105,-6.64291,-10.6695,1.94271,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"Parametric","",-200,200,"nA",-16.2568,-11.2512,-13.8217,1.48315,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"Parametric","",-200,200,"nA",-16.2568,-11.2512,-13.8217,1.48315,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"Parametric","",10,500,"nA",296.171,303.404,299.635,1.67536,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20150,"Parametric","",-500,-10,"nA",-304.564,-292.617,-300.044,2.50427,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20060,"Parametric","",10,500,"nA",295.095,303.949,299.52,2.1347,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20160,"Parametric","",-500,-10,"nA",-303.251,-295.426,-299.55,1.74806,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20070,"Parametric","",300,700,"nA",498.25,549.741,513.883,15.8354,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20170,"Parametric","",-700,-300,"nA",-553.501,-503.55,-520.501,15.3264,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20080,"Parametric","",-200,200,"nA",-1.17393,0.852953,-0.230336,0.399413,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20180,"Parametric","",-200,200,"nA",-9.7322,-3.70221,-7.00001,1.41567,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20090,"Parametric","",-200,200,"nA",0.045988,1.06904,0.644613,0.288323,37,0,0.431019,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20190,"Parametric","",-200,200,"nA",-16.3233,-7.11579,-12.5477,2.56663,37,0,0.431019,***
