Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20180,"Parametric","",-200,200,"nA",-9.83354,-3.95557,-6.50736,1.51506,92,0,0.416768,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20090,"Parametric","",-200,200,"nA",-0.363234,1.78518,0.713754,0.455721,92,0,0.416768,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20190,"Parametric","",-200,200,"nA",-17.3463,-7.57616,-11.7735,2.65218,92,0,0.416768,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN_VBIAS_PS1600",20100,"Parametric","",500,1000,"nA",720,885,788.935,42.1222,92,0,0.416768,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN_VBIAS_PS1600",20200,"Parametric","",-1000,-500,"nA",-946,-805,-858.728,25.3599,92,0,0.416768,***
"IVDDFL_IVINFL_RONFL","RON_200mAVDD_5_VIN_5_20V_Part",90050,"Parametric","",0.01,0.03,"ohm",0.0223597,5.43949,0.140729,0.794144,90,2,0.0348569,***
"IVDDFL_IVINFL_RONFL","DEVICE_VARIENT_TRUE",90060,"Parametric","",0.5,1.5,"",0,1,0.978261,0.14663,90,2,0.0348569,***
"Fuse_Burn_Check","BANKA_BIT5_BLOWN_TRUE",1000001,"Parametric","",0,1,"",0,1,0.0444444,0.207235,90,0,0.101773,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_LOW_VOUT_LOW",30010,"Parametric","",-0.001,1,"V",0.00226593,0.0227222,0.0126584,0.00587916,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_LOW_OFF_HIGH",30020,"Parametric","",1.6,2.3,"V",1.79967,1.98983,1.92779,0.0362171,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FCB_LOW_VOUT_LOW",30030,"Parametric","",-0.001,0.5,"V",-3.05176e-05,0.0203953,0.00165037,0.0025963,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FCB_LOW_OFF_HIGH",30040,"Parametric","",1.6,2.3,"V",1.80013,1.99069,1.92849,0.0362369,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_LOW_VOUT_LOW",30050,"Parametric","",-0.001,0.5,"V",0.00022316,0.010704,0.00136197,0.00112551,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_LOW_OFF_HIGH",30060,"Parametric","",1.6,2.3,"V",1.79939,1.98972,1.92787,0.0362023,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_HIGH_VOUT_HIGH",30070,"Parametric","",4.85,5.1,"V",4.99953,5.00036,4.99994,0.00017459,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_HIGH_OFF_LOW",30080,"Parametric","",-0.001,0.5,"V",0.000600436,0.000714269,0.000661147,2.53104e-05,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FAULT_SET_VOUT_LOW",30090,"Parametric","",-0.001,0.5,"V",-0.000387192,0.000953674,0.000170708,0.00024122,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FAULT_SET_OFF_HIGH",30100,"Parametric","",1.6,2.3,"V",1.84475,2.03571,1.97329,0.0363404,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FAULT_RESET_VOUT_HIGH",30110,"Parametric","",4.85,5.1,"V",4.99954,5.00048,4.99998,0.000213224,90,0,0.232672,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FAULT_RESET_OFF_LOW",30120,"Parametric","",0,0.5,"V",0.000600436,0.000714269,0.000661779,2.29383e-05,90,0,0.232672,***
"Output_disabled_leakage","IVDDDIS_VDD_3_VIN_3",40010,"Parametric","",10,166.5,"uA",95.4168,128.901,111.923,7.60606,90,0,0.106632,***
