Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"A244_DPS_CONNECT","DPS_ForceSense",***,"Parametric","",***,***,"",0,0,0,0,***,***,***,1,0,0,90.705,94.508
"A244_OPENS","passLimit_uA_mV",24410000,"Parametric","",-0.8,-0.1,"V",-0.219055,-0.217804,-0.218592,0.000358486,110.271,540.614,110.271,1,0,0,23.549,30.757
"A244_SHORTS","passLimit_uA_mV",24410024,"Parametric","",-0.8,-0.1,"V",-0.219055,-0.217804,-0.218605,0.000344976,114.602,561.773,114.602,1,0,0,13.009,19.489
"A244_OPENS_H","passLimit_uA_mV",24410020,"Parametric","",-0.8,-0.1,"V",-0.219055,-0.217804,-0.218595,0.000354618,111.477,546.507,111.477,1,0,0,10.643,15.857
"A244_SHORTS_H","passLimit_uA_mV",24410050,"Parametric","",-0.8,-0.1,"V",-0.219071,-0.217861,-0.218599,0.000358507,110.271,540.576,110.271,1,0,0,10.476,16.741
"A244_PRE_TEMP_H","TEMP_OK",***,"Parametric","",0.5,1.5,"UI",1,1,1,0,***,***,***,1,0,0,8.381,15.287
"A244_PRE_TEMP_H","TEMP_raw_V",***,"Parametric","",-2,2,"V",-0.218444,-0.218444,-0.218444,0,***,***,***,1,0,0,5.643,15.287
"A244_IOFF_GND_H","passCurrentHigh_uA",24412150,"Parametric","",-0.2,0.9,"uA",0.093,0.131,0.101944,0.0112693,8.93119,8.93119,23.6056,1,0,0,91.288,93.318
"A244_PSHORTS_VCC_H","passCurrLimit_uA",24412180,"Parametric","",-0.01,0.01,"A",0.000129308,0.000129308,0.000129308,0,***,***,***,1,0,0,19.588,24.772
"A244_TRAFFIC_H","Functional",***,"Functional","AP54RHC244_TRUTH_TABLE",***,***,"",***,***,***,***,***,***,***,1,0,0,5.513,7.064
"A244_ICCH_VCC_H","passCurrLimit_uA",24412200,"Parametric","",1,140,"uA",112.345,112.345,112.345,0,***,***,***,1,0,0,29.664,34.015
"A244_ICCL_VCC_H","passCurrLimit_uA",24412220,"Parametric","",1,160,"uA",128.016,128.016,128.016,0,***,***,***,1,0,0,17.177,21.453
"A244_ICCX_VCC_H","passCurrLimit_uA",***,"Parametric","AP54RHC244_ENABLE_HIGH_FOR_ICCX",***,***,"",-9.9999e+10,-9.9999e+10,-9.9999e+10,0,***,***,***,1,0,0,40.794,45.117
"A244_VILH_H","VILH_VCC_5.5000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,21.646,65.056
"A244_VILH_H","VILH_VCC_4.5000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,3.995,65.056
"A244_VILH_H","VILH_VCC_3.6000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.753,65.056
