Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Time,TS Time
"Output_disabled_leakage_debug","IVDDDIS_VDD_3_VIN_5",800020,"Parametric","",-10,450,"uA",173.245,173.245,173.245,0,0.197492,***
"Output_disabled_leakage_debug","IVINDIS_VDD_3_VIN_5",800060,"Parametric","",-10,450,"uA",267.77,267.77,267.77,0,0.197492,***
"Output_disabled_leakage_debug","IOFF_VDD_3_VIN_5",800100,"Parametric","",-450,10,"uA",-189.843,-189.843,-189.843,0,0.197492,***
"Output_disabled_leakage_debug","IVINVDD0_VIN_3",800130,"Parametric","",-10,450,"uA",225.669,225.669,225.669,0,0.197492,***
"Output_disabled_leakage_debug","IOFFVDD0_VIN_3",800150,"Parametric","",-450,10,"uA",-186.931,-186.931,-186.931,0,0.197492,***
"Output_disabled_leakage_debug","IVDDDIS_VDD_5_VIN_3",800030,"Parametric","",-10,450,"uA",182.904,182.904,182.904,0,0.197492,***
"Output_disabled_leakage_debug","IVINDIS_VDD_5_VIN_3",800070,"Parametric","",-10,450,"uA",257.552,257.552,257.552,0,0.197492,***
"Output_disabled_leakage_debug","IOFF_VDD_5_VIN_3",800110,"Parametric","",-450,10,"uA",-186.445,-186.445,-186.445,0,0.197492,***
"Output_disabled_leakage_debug","IVDDDIS_VDD_5_VIN_5",800040,"Parametric","",-10,450,"uA",188.325,188.325,188.325,0,0.197492,***
"Output_disabled_leakage_debug","IVINDIS_VDD_5_VIN_5",800080,"Parametric","",-10,450,"uA",270.151,270.151,270.151,0,0.197492,***
"Output_disabled_leakage_debug","IOFF_VDD_5_VIN_5",800120,"Parametric","",-450,10,"uA",-187.689,-187.689,-187.689,0,0.197492,***
"Output_disabled_leakage_debug","IVINVDD0_VIN_5",800140,"Parametric","",-10,450,"uA",235.863,235.863,235.863,0,0.197492,***
"Output_disabled_leakage_debug","IOFFVDD0_VIN_5",800160,"Parametric","",-450,10,"uA",-185.926,-185.926,-185.926,0,0.197492,***
"Output_disabled_leakage","IVDDDIS_VDD_3_VIN_3",40010,"Parametric","",-10,450,"uA",174.038,174.038,174.038,0,0.172405,***
"Output_disabled_leakage","IVINDIS_VDD_3_VIN_3",40050,"Parametric","",-10,450,"uA",264.775,264.775,264.775,0,0.172405,***
"Output_disabled_leakage","IOFF_VDD_3_VIN_3",40090,"Parametric","",-450,10,"uA",-186.222,-186.222,-186.222,0,0.172405,***
"Output_disabled_leakage","IVDDDIS_VDD_3_VIN_20",40020,"Parametric","",-10,450,"uA",174.796,174.796,174.796,0,0.172405,***
"Output_disabled_leakage","IVINDIS_VDD_3_VIN_20",40060,"Parametric","",-10,450,"uA",284.947,284.947,284.947,0,0.172405,***
"Output_disabled_leakage","IOFF_VDD_3_VIN_20",40100,"Parametric","",-450,10,"uA",-186.823,-186.823,-186.823,0,0.172405,***
"Output_disabled_leakage","IVINVDD0_VIN_3",40130,"Parametric","",-10,450,"uA",224.674,224.674,224.674,0,0.172405,***
"Output_disabled_leakage","IOFFVDD0_VIN_3",40150,"Parametric","",-450,10,"uA",-187.226,-187.226,-187.226,0,0.172405,***
"Output_disabled_leakage","IVDDDIS_VDD_20_VIN_3",40030,"Parametric","",-10,450,"uA",198.096,198.096,198.096,0,0.172405,***
"Output_disabled_leakage","IVINDIS_VDD_20_VIN_3",40070,"Parametric","",-10,450,"uA",258.286,258.286,258.286,0,0.172405,***
"Output_disabled_leakage","IOFF_VDD_20_VIN_3",40110,"Parametric","",-450,10,"uA",-188.103,-188.103,-188.103,0,0.172405,***
"Output_disabled_leakage","IVDDDIS_VDD_20_VIN_20",40040,"Parametric","",-10,450,"uA",206.111,206.111,206.111,0,0.172405,***
"Output_disabled_leakage","IVINDIS_VDD_20_VIN_20",40080,"Parametric","",-10,450,"uA",284.653,284.653,284.653,0,0.172405,***
"Output_disabled_leakage","IOFF_VDD_20_VIN_20",40120,"Parametric","",-450,10,"uA",-188.908,-188.908,-188.908,0,0.172405,***
"Output_disabled_leakage","IVINVDD0_VIN_20",40140,"Parametric","",-10,450,"uA",283.778,283.778,283.778,0,0.172405,***
"Output_disabled_leakage","IOFFVDD0_VIN_20",40160,"Parametric","",-450,10,"uA",-190.198,-190.198,-190.198,0,0.172405,***
"EN_pullup_resistor","EN0V_PULLUP_RES",50010,"Parametric","",0,220,"Kohm",196.421,196.421,196.421,0,0.061962,***
"EN_pullup_resistor","EN1V_PULLUP_RES",50020,"Parametric","",0,220,"Kohm",199.75,199.75,199.75,0,0.061962,***
"EN_pullup_resistor","EN0V_Current",50030,"Parametric","",-10,10,"uA",-9.164,-9.164,-9.164,0,0.061962,***
"EN_pullup_resistor","EN1V_Current",50040,"Parametric","",-6,6,"uA",-4.005,-4.005,-4.005,0,0.061962,***
"Leakage_Test","IOFF_REVERSE_VOUT_VIN_LEAKAGE_1mA",60030,"Parametric","",-500,-100,"mV",-113.501,-113.501,-113.501,0,0.125697,***
"Leakage_Test","IOFF_REVERSE_VOUT_VIN_LEAKAGE_10mA",60040,"Parametric","",-500,-100,"mV",-194.841,-194.841,-194.841,0,0.125697,***
"Leakage_Test","IOFF_REVERSE_VOUT_VIN_LEAKAGE_100mA",60050,"Parametric","",-500,-15,"mV",-20.7386,-20.7386,-20.7386,0,0.125697,***
"Nominal_Input_pin_Leakages","LEAKAGE",70010,"Parametric","",0,100,"uA",26.699,26.699,26.699,0,0.173024,***
"Nominal_Input_pin_Leakages","LEAKAGE",70060,"Parametric","",-0.1,100,"uA",0.111,0.111,0.111,0,0.173024,***
"Nominal_Input_pin_Leakages","LEAKAGE",70020,"Parametric","",-0.1,100,"uA",0.087,0.087,0.087,0,0.173024,***
"Nominal_Input_pin_Leakages","LEAKAGE",70040,"Parametric","",0,100,"uA",61.258,61.258,61.258,0,0.173024,***
"Nominal_Input_pin_Leakages","LEAKAGE",70030,"Parametric","",0,100,"uA",40.003,40.003,40.003,0,0.173024,***
"Nominal_Input_pin_Leakages","LEAKAGE",70080,"Parametric","",-0.1,100,"uA",0.555,0.555,0.555,0,0.173024,***
"Nominal_Input_pin_Leakages","LEAKAGE",70050,"Parametric","",0,100,"uA",92.463,92.463,92.463,0,0.173024,***
"Nominal_Input_pin_Leakages","LEAKAGE",70070,"Parametric","",0,100,"uA",55.414,55.414,55.414,0,0.173024,***
"Nominal_Input_pin_Leakages","LEAKAGE_2V",70090,"Parametric","",-0.1,100,"uA",0.296,0.296,0.296,0,0.173024,***
"Output_enabled_leakage","IVDD_VDD_3_Vin_3",80010,"Parametric","",0,450,"uA",155.402,155.402,155.402,0,0.568464,***
"Output_enabled_leakage","IVIN_VDD_3_Vin_3",80050,"Parametric","",0,450,"uA",69.6629,69.6629,69.6629,0,0.568464,***
"Output_enabled_leakage","IVDD_VDD_3_Vin_5",80020,"Parametric","",0,450,"uA",163.667,163.667,163.667,0,0.568464,***
"Output_enabled_leakage","IVIN_VDD_3_Vin_5",80060,"Parametric","",0,450,"uA",126.146,126.146,126.146,0,0.568464,***
"Output_enabled_leakage","IVDD_VDD_5_Vin_3",80030,"Parametric","",0,450,"uA",178.773,178.773,178.773,0,0.568464,***
"Output_enabled_leakage","IVIN_VDD_5_Vin_3",80070,"Parametric","",0,450,"uA",65.6852,65.6852,65.6852,0,0.568464,***
"Output_enabled_leakage","IVDD_VDD_5_Vin_5",80040,"Parametric","",0,450,"uA",178.667,178.667,178.667,0,0.568464,***
"Output_enabled_leakage","IVIN_VDD_5_Vin_5",80080,"Parametric","",0,450,"uA",124.177,124.177,124.177,0,0.568464,***
"IO_TEST","OFF_VOLTAGE_LOW_EN_0V_IO_TM_1",460010,"Parametric","",0,0.5,"V",0.008284,0.008284,0.008284,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_HIGH_EN_1P8V_IO_TM_1",460020,"Parametric","",0,2,"V",1.81026,1.81026,1.81026,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_LOW_VIN_1P5V_IO_TM_1",460030,"Parametric","",0,0.5,"V",0.00873949,0.00873949,0.00873949,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_HIGH_VIN_5V_IO_TM_1",460040,"Parametric","",0,2,"V",1.8102,1.8102,1.8102,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_LOW_EN_0V_IO_TM_2",460070,"Parametric","",0,0.5,"V",0.00817,0.00817,0.00817,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_HIGH_EN_1P8V_IO_TM_2",460080,"Parametric","",0,2,"V",1.81054,1.81054,1.81054,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_LOW_VIN_1P5V_IO_TM_2",460090,"Parametric","",0,0.5,"V",0.00868258,0.00868258,0.00868258,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_HIGH_VIN_5V_IO_TM_2",460100,"Parametric","",0,2,"V",1.81043,1.81043,1.81043,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_LOW_FCB_0V_IO_TM_3",460050,"Parametric","",0,0.5,"V",0.00817,0.00817,0.00817,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_HIGH_FCB_1P8V_IO_TM_3",460060,"Parametric","",0,2,"V",1.81037,1.81037,1.81037,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_LOW_FCB_0V_IO_TM_4",460110,"Parametric","",0,0.5,"V",0.008113,0.008113,0.008113,0,1.0822,***
"IO_TEST","OFF_VOLTAGE_HIGH_FCB_1P8V_IO_TM_4",460120,"Parametric","",0,2,"V",1.81032,1.81032,1.81032,0,1.0822,***
"IVDDFL_IVINFL_RONFL","RON_200mAVDD_5_VIN_5",90040,"Parametric","",0,0.3,"ohm",0.0311454,0.0311454,0.0311454,0,0.112303,***
"SCAN","Scan_test",330010,"Functional","_rdi_burst_SCAN_bk4_mp",***,***," ",***,***,***,***,0.161729,***
"Logic","Logic_test",340010,"Functional","_rdi_burst_Logic_bk6_mp",***,***," ",***,***,***,***,0.267783,***
"SS_Threshold_Test","VSS_T",210010,"Parametric","",0,1.5,"V",1.06,1.06,1.06,0,0.498685,***
"UVLO_Threshold","UVLO_RISING_VDD",350010,"Parametric","",0,2.9,"V",2.56667,2.56667,2.56667,0,6.56934,***
"UVLO_Threshold","UVLO_FALLING_VDD",350020,"Parametric","",0,2.7,"V",2.3,2.3,2.3,0,6.56934,***
"UVLO_Threshold","UVLO_HYSTERISIS",350030,"Parametric","",0,0.5,"V",0.266667,0.266667,0.266667,0,6.56934,***
"UVLO_Threshold","UVLO_RISING_VIN",350040,"Parametric","",0,2.9,"V",2.63,2.63,2.63,0,6.56934,***
"UVLO_Threshold","UVLO_FALLING_VIN",350050,"Parametric","",0,2.7,"V",2.46667,2.46667,2.46667,0,6.56934,***
"UVLO_Threshold","UVLO_HYSTERISIS_VIN",350060,"Parametric","",0,0.5,"V",0.163333,0.163333,0.163333,0,6.56934,***
"EN_Rise_Fall_Hysteresis","EN_RISING_VDD",360010,"Parametric","",0,0.9,"V",0.676353,0.676353,0.676353,0,0.905947,***
"EN_Rise_Fall_Hysteresis","EN_FALLING_VDD",360020,"Parametric","",0,0.8,"V",0.649299,0.649299,0.649299,0,0.905947,***
"EN_Rise_Fall_Hysteresis","EN_HYSTERISIS",360030,"Parametric","",0,0.6,"V",0.0270541,0.0270541,0.0270541,0,0.905947,***
"FCB_Rise_Fall_Hysteresis","FCB_RISING_VDD",370010,"Parametric","",0,0.9,"V",0.659118,0.659118,0.659118,0,0.938561,***
"FCB_Rise_Fall_Hysteresis","FCB_FALLING_VDD",370020,"Parametric","",0,0.8,"V",0.651303,0.651303,0.651303,0,0.938561,***
"FCB_Rise_Fall_Hysteresis","FCB_HYSTERISIS",370030,"Parametric","",0,0.6,"V",0.00781563,0.00781563,0.00781563,0,0.938561,***
"Output_characteristics_functional","FAULTB_VOL_100UA",380010,"Parametric","",0,100,"mV",57.062,57.062,57.062,0,0.162333,***
"Output_characteristics_functional","FAULTB_VOL_2MA",380020,"Parametric","",0,500,"mV",92.464,92.464,92.464,0,0.162333,***
"Output_characteristics_functional","OFF_VOH_100UA",380030,"Parametric","",0,5,"V",1.87811,1.87811,1.87811,0,0.162333,***
"Output_characteristics_functional","OFF_VOL_100UA",380040,"Parametric","",0,100,"mV",6.008,6.008,6.008,0,0.162333,***
"Output_characteristics_functional","OFF_VOL_2MA",380050,"Parametric","",0,500,"mV",104.245,104.245,104.245,0,0.162333,***
"Vreftrim","VBIAS_VALUE_CODE1",180030,"Parametric","",0,3,"V",1.83138,1.83138,1.83138,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE2",180040,"Parametric","",0,3,"V",1.85067,1.85067,1.85067,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE3",180050,"Parametric","",0,3,"V",1.86985,1.86985,1.86985,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE4",180060,"Parametric","",0,3,"V",1.88983,1.88983,1.88983,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE5",180070,"Parametric","",0,3,"V",1.90884,1.90884,1.90884,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE6",180080,"Parametric","",0,3,"V",1.92796,1.92796,1.92796,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE7",180090,"Parametric","",0,3,"V",1.94709,1.94709,1.94709,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE8",180100,"Parametric","",0,3,"V",1.96735,1.96735,1.96735,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE9",180110,"Parametric","",0,3,"V",1.98659,1.98659,1.98659,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE10",180120,"Parametric","",0,3,"V",2.00594,2.00594,2.00594,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE11",180130,"Parametric","",0,3,"V",2.02523,2.02523,2.02523,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE12",180140,"Parametric","",0,3,"V",2.04521,2.04521,2.04521,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE13",180150,"Parametric","",0,3,"V",2.06428,2.06428,2.06428,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE14",180160,"Parametric","",0,3,"V",2.08386,2.08386,2.08386,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE15",180170,"Parametric","",0,3,"V",2.10287,2.10287,2.10287,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE16",180180,"Parametric","",0,3,"V",1.50872,1.50872,1.50872,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE17",180190,"Parametric","",0,3,"V",1.52682,1.52682,1.52682,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE18",180200,"Parametric","",0,3,"V",1.5452,1.5452,1.5452,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE19",180210,"Parametric","",0,3,"V",1.56358,1.56358,1.56358,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE20",180220,"Parametric","",0,3,"V",1.58288,1.58288,1.58288,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE21",180230,"Parametric","",0,3,"V",1.60132,1.60132,1.60132,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE22",180240,"Parametric","",0,3,"V",1.61993,1.61993,1.61993,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE23",180250,"Parametric","",0,3,"V",1.63849,1.63849,1.63849,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE24",180260,"Parametric","",0,3,"V",1.65846,1.65846,1.65846,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE25",180270,"Parametric","",0,3,"V",1.67696,1.67696,1.67696,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE26",180280,"Parametric","",0,3,"V",1.69574,1.69574,1.69574,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE27",180290,"Parametric","",0,3,"V",1.71447,1.71447,1.71447,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE28",180300,"Parametric","",0,3,"V",1.73433,1.73433,1.73433,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE29",180310,"Parametric","",0,3,"V",1.75312,1.75312,1.75312,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE30",180320,"Parametric","",0,3,"V",1.7719,1.7719,1.7719,0,4.34033,***
"Vreftrim","VBIAS_VALUE_CODE31",180330,"Parametric","",0,3,"V",1.79068,1.79068,1.79068,0,4.34033,***
"Vreftrim","VREF_TRIM_CODE",180010,"Parametric","",0,31,"Code",31,31,31,0,4.34033,***
"Vreftrim","VBIAS_BEST_FIT_VALUE",180340,"Parametric","",0,3,"V",1.79068,1.79068,1.79068,0,4.34033,***
"SS_Current_Trim","SS_CURRENT_CODE0",220040,"Parametric","",-20,20,"uA",-10.571,-10.571,-10.571,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE1",220050,"Parametric","",-20,20,"uA",-10.733,-10.733,-10.733,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE2",220060,"Parametric","",-20,20,"uA",-10.88,-10.88,-10.88,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE3",220070,"Parametric","",-20,20,"uA",-11.012,-11.012,-11.012,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE4",220080,"Parametric","",-20,20,"uA",-11.184,-11.184,-11.184,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE5",220090,"Parametric","",-20,20,"uA",-11.326,-11.326,-11.326,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE6",220100,"Parametric","",-20,20,"uA",-11.494,-11.494,-11.494,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE7",220110,"Parametric","",-20,20,"uA",-11.681,-11.681,-11.681,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE8",220120,"Parametric","",-20,20,"uA",-11.854,-11.854,-11.854,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE9",220130,"Parametric","",-20,20,"uA",-12.018,-12.018,-12.018,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE10",220140,"Parametric","",-20,20,"uA",-12.201,-12.201,-12.201,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE11",220150,"Parametric","",-20,20,"uA",-12.411,-12.411,-12.411,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE12",220160,"Parametric","",-20,20,"uA",-12.589,-12.589,-12.589,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE13",220170,"Parametric","",-20,20,"uA",-12.812,-12.812,-12.812,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE14",220180,"Parametric","",-20,20,"uA",-13.023,-13.023,-13.023,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE15",220190,"Parametric","",-20,20,"uA",-13.22,-13.22,-13.22,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE16",220200,"Parametric","",-20,20,"uA",-8.73,-8.73,-8.73,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE17",220210,"Parametric","",-20,20,"uA",-8.819,-8.819,-8.819,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE18",220220,"Parametric","",-20,20,"uA",-8.915,-8.915,-8.915,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE19",220230,"Parametric","",-20,20,"uA",-9.029,-9.029,-9.029,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE20",220240,"Parametric","",-20,20,"uA",-9.12,-9.12,-9.12,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE21",220250,"Parametric","",-20,20,"uA",-9.24,-9.24,-9.24,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE22",220260,"Parametric","",-20,20,"uA",-9.346,-9.346,-9.346,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE23",220270,"Parametric","",-20,20,"uA",-9.445,-9.445,-9.445,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE24",220280,"Parametric","",-20,20,"uA",-9.554,-9.554,-9.554,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE25",220290,"Parametric","",-20,20,"uA",-9.683,-9.683,-9.683,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE26",220300,"Parametric","",-20,20,"uA",-9.805,-9.805,-9.805,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE27",220310,"Parametric","",-20,20,"uA",-9.914,-9.914,-9.914,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE28",220320,"Parametric","",-20,20,"uA",-10.056,-10.056,-10.056,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE29",220330,"Parametric","",-20,20,"uA",-10.165,-10.165,-10.165,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE30",220340,"Parametric","",-20,20,"uA",-10.302,-10.302,-10.302,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_CODE31",220350,"Parametric","",-20,20,"uA",-10.454,-10.454,-10.454,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_TRIM_CODE",220030,"Parametric","",0,31,"Code",28,28,28,0,10.4446,***
"SS_Current_Trim","SS_CURRENT_BEST_FIT_VALUE",220360,"Parametric","",-20,20,"uA",-10.056,-10.056,-10.056,0,10.4446,***
"SS_Gain","CURRENT_SS_0P1V_CODE0",230020,"Parametric","",0,3000,"mA",439.01,439.01,439.01,0,15.8617,***
"SS_Gain","CURRENT_SS_0P2V_CODE0",230180,"Parametric","",0,3000,"mA",862.628,862.628,862.628,0,15.8617,***
"SS_Gain","CURRENT_SS_0P1V_CODE1",230030,"Parametric","",0,3000,"mA",507.442,507.442,507.442,0,15.8617,***
"SS_Gain","CURRENT_SS_0P2V_CODE1",230190,"Parametric","",0,3000,"mA",987.989,987.989,987.989,0,15.8617,***
"SS_Gain","CURRENT_SS_0P1V_CODE2",230040,"Parametric","",0,3000,"mA",577.566,577.566,577.566,0,15.8617,***
"SS_Gain","CURRENT_SS_0P2V_CODE2",230200,"Parametric","",0,3000,"mA",1113.6,1113.6,1113.6,0,15.8617,***
"SS_Gain","CURRENT_SS_0P1V_CODE3",230050,"Parametric","",0,3000,"mA",649.611,649.611,649.611,0,15.8617,***
"SS_Gain","CURRENT_SS_0P2V_CODE3",230210,"Parametric","",0,3000,"mA",1243.09,1243.09,1243.09,0,15.8617,***
"SS_Gain","CURRENT_SS_0P1V_CODE4",230060,"Parametric","",0,3000,"mA",716.884,716.884,716.884,0,15.8617,***
"SS_Gain","CURRENT_SS_0P2V_CODE4",230220,"Parametric","",0,3000,"mA",1363.59,1363.59,1363.59,0,15.8617,***
"SS_Gain","CURRENT_SS_0P1V_CODE5",230070,"Parametric","",0,3000,"mA",789.303,789.303,789.303,0,15.8617,***
"SS_Gain","CURRENT_SS_0P2V_CODE5",230230,"Parametric","",0,3000,"mA",1502.48,1502.48,1502.48,0,15.8617,***
"SS_Gain","CURRENT_SS_0P1V_CODE6",230080,"Parametric","",0,3000,"mA",860.437,860.437,860.437,0,15.8617,***
"SS_Gain","CURRENT_SS_0P2V_CODE6",230240,"Parametric","",0,3000,"mA",1627.11,1627.11,1627.11,0,15.8617,***
"SS_Gain","CURRENT_SS_0P1V_CODE7",230090,"Parametric","",0,3000,"mA",930.455,930.455,930.455,0,15.8617,***
"SS_Gain","CURRENT_SS_0P2V_CODE7",230250,"Parametric","",0,3000,"mA",1753.45,1753.45,1753.45,0,15.8617,***
"SS_Gain","CURRENT_SS_0P1V_CODE8",230100,"Parametric","",0,3000,"mA",998.001,998.001,998.001,0,15.8617,***
