Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"A244_DPS_CONNECT","DPS_ForceSense",***,"Parametric","",***,***,"",0,0,0,0,***,***,***,1,0,0,89.866,92.66
"A244_OPENS","passLimit_uA_mV",24410000,"Parametric","",-0.8,-0.1,"V",-0.400464,-0.399121,-0.399738,0.000389957,256.215,342.142,256.215,1,0,0,20.284,25.97
"A244_SHORTS","passLimit_uA_mV",24410024,"Parametric","",-0.8,-0.1,"V",-0.400521,-0.399178,-0.399782,0.000380716,262.472,350.407,262.472,1,0,0,10.848,14.813
"A244_OPENS_C","passLimit_uA_mV",24410010,"Parametric","",-0.8,-0.1,"V",-0.400521,-0.399178,-0.399792,0.000402317,248.388,331.586,248.388,1,0,0,11.851,17.977
"A244_SHORTS_C","passLimit_uA_mV",24410040,"Parametric","",-0.8,-0.1,"V",-0.400464,-0.399121,-0.399785,0.000386109,258.809,345.511,258.809,1,0,0,12.017,17.551
"A244_PRE_TEMP_C","TEMP_OK",***,"Parametric","",0.5,1.5,"UI",1,1,1,0,***,***,***,1,0,0,7.927,14.907
"A244_PRE_TEMP_C","TEMP_raw_V",***,"Parametric","",-2,2,"V",-0.399462,-0.399462,-0.399462,0,***,***,***,1,0,0,5.709,14.907
"A244_IOFF_GND_C","passCurrentHigh_uA",24411120,"Parametric","",-0.2,0.9,"uA",0,0.033,0.0045,0.00804582,8.4723,8.4723,37.1,1,0,0,91.278,93.228
"A244_PSHORTS_VCC_C","passCurrLimit_uA",24411150,"Parametric","",-0.01,0.01,"A",0.000108815,0.000108815,0.000108815,0,***,***,***,1,0,0,18.459,22.602
"A244_TRAFFIC_C","Functional",***,"Functional","AP54RHC244_TRUTH_TABLE",***,***,"",***,***,***,***,***,***,***,1,0,0,5.157,6.519
"A244_TRAFFIC_C_1","Functional",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,2.068,3.403
"A244_ICCH_VCC_C","passCurrLimit_uA",24411170,"Parametric","",1,120,"uA",93.7281,93.7281,93.7281,0,***,***,***,1,0,0,29.99,34.841
"A244_ICCL_VCC_C","passCurrLimit_uA",24411190,"Parametric","",1,130,"uA",106.2,106.2,106.2,0,***,***,***,1,0,0,15.991,19.863
"A244_ICCX_VCC_C","passCurrLimit_uA",***,"Parametric","AP54RHC244_ENABLE_HIGH_FOR_ICCX",***,***,"",-9.9999e+10,-9.9999e+10,-9.9999e+10,0,***,***,***,1,0,0,42.72,47.167
"A244_VILH_C","VILH_VCC_5.5000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,21.68,64.691
"A244_VILH_C","VILH_VCC_4.5000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.646,64.691
"A244_VILH_C","VILH_VCC_3.6000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.7,64.691
"A244_VILH_C","VILH_VCC_3.0000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.482,64.691
"A244_VILH_C","VILH_VCC_2.7000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.213,64.691
"A244_VILH_C","VILH_VCC_2.3000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.35,64.691
"A244_VILH_C","VILH_VCC_1.9500",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.186,64.691
"A244_VILH_C","VILH_VCC_1.6500",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.154,64.691
"A244_VILH_C","VILH_VCC_1.4000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.273,64.691
"A244_VOLH_C","VOL_VCCY_1.40_IOL_0.10",24411720,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.03,"V",0.006603,0.006831,0.00675575,8.80337e-05,25.5802,25.5802,88.0127,1,0,0,27.153,613.461
"A244_VOLH_C","VOH_VCCY_1.40_IOH_-0.10",24411730,"Parametric","AP54RHC244_TRUTH_TABLE",1.37,1.4,"V",1.39315,1.39366,1.39336,0.000173346,12.7606,44.9275,12.7606,1,0,0,10.466,613.461
"A244_VOLH_C","VOL_VCCY_5.50_IOL_0.10",24411220,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.03,"V",0.003071,0.003242,0.00316213,5.20094e-05,20.2664,20.2664,172.006,1,0,0,18.819,613.461
"A244_VOLH_C","VOH_VCCY_5.50_IOH_-0.10",24411230,"Parametric","AP54RHC244_TRUTH_TABLE",5.405,5.5,"V",5.49435,5.49475,5.49456,0.000150559,12.0512,198.276,12.0512,1,0,0,8.924,613.461
"A244_VOLH_C","VOL_VCCY_1.65_IOL_1.00",24411240,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.075,"V",0.054727,0.055467,0.0551208,0.000275669,24.0376,66.6509,24.0376,1,0,0,8.616,613.461
"A244_VOLH_C","VOH_VCCY_1.65_IOH_-1.00",24411250,"Parametric","AP54RHC244_TRUTH_TABLE",1.55,1.65,"V",1.59256,1.59756,1.59523,0.00170639,8.83515,8.83515,10.6992,1,0,0,8.307,613.461
"A244_VOLH_C","VOL_VCCY_5.50_IOL_1.00",24411260,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.075,"V",0.02941,0.030036,0.0298316,0.000214591,46.3388,46.3388,70.1621,1,0,0,18.118,613.461
"A244_VOLH_C","VOH_VCCY_5.50_IOH_-1.00",24411270,"Parametric","AP54RHC244_TRUTH_TABLE",5.4,5.5,"V",5.46739,5.47205,5.46992,0.00161412,6.21249,14.4386,6.21249,1,0,0,9.466,613.461
"A244_VOLH_C","VOL_VCCY_1.65_IOL_4.00",24411660,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.55,"V",0.235364,0.239181,0.237595,0.00125356,63.1786,63.1786,83.0713,1,0,0,8.991,613.461
"A244_VOLH_C","VOH_VCCY_1.65_IOH_-4.00",24411670,"Parametric","AP54RHC244_TRUTH_TABLE",1.25,1.65,"V",1.40982,1.43212,1.42178,0.00749806,7.63684,7.63684,10.1455,1,0,0,8.514,613.461
"A244_VOLH_C","VOL_VCCY_1.95_IOL_4.00",24411280,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.55,"V",0.193035,0.196396,0.195086,0.00111998,58.0623,58.0623,105.631,1,0,0,18.116,613.461
"A244_VOLH_C","VOH_VCCY_1.95_IOH_-4.00",24411290,"Parametric","AP54RHC244_TRUTH_TABLE",1.455,1.95,"V",1.74645,1.76722,1.75773,0.00701442,9.13691,14.3861,9.13691,1,0,0,8.323,613.461
"A244_VOLH_C","VOL_VCCY_2.30_IOL_4.00",24411300,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.54,"V",0.167433,0.170509,0.169292,0.00102764,54.9128,54.9128,120.246,1,0,0,17.912,613.461
"A244_VOLH_C","VOH_VCCY_2.30_IOH_-4.00",24411310,"Parametric","AP54RHC244_TRUTH_TABLE",1.805,2.3,"V",2.1207,2.14078,2.13163,0.00680693,8.24506,15.9949,8.24506,1,0,0,8.17,613.461
"A244_VOLH_C","VOL_VCCY_3.00_IOL_4.00",24411320,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.34,"V",0.141717,0.144622,0.143569,0.000972189,49.2251,49.2251,67.3502,1,0,0,18.189,613.461
"A244_VOLH_C","VOH_VCCY_3.00_IOH_-4.00",24411330,"Parametric","AP54RHC244_TRUTH_TABLE",2.605,3,"V",2.84682,2.86622,2.85747,0.00661583,7.18147,12.7203,7.18147,1,0,0,9.237,613.461
"A244_VOLH_C","VOL_VCCY_4.50_IOL_4.00",24411340,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.36,"V",0.121861,0.124709,0.123744,0.000977758,42.1864,42.1864,80.5433,1,0,0,18.027,613.461
"A244_VOLH_C","VOH_VCCY_4.50_IOH_-4.00",24411350,"Parametric","AP54RHC244_TRUTH_TABLE",4.205,4.5,"V",4.37035,4.38837,4.38028,0.0061507,6.48832,9.49901,6.48832,1,0,0,8.794,613.461
"A244_VOLH_C","VOL_VCCY_2.30_IOL_8.00",24411360,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.8,"V",0.347216,0.354109,0.351318,0.00226286,51.7512,51.7512,66.0936,1,0,0,8.203,613.461
"A244_VOLH_C","VOH_VCCY_2.30_IOH_-8.00",24411370,"Parametric","AP54RHC244_TRUTH_TABLE",1.405,2.3,"V",1.93369,1.97352,1.95527,0.013509,8.50607,13.578,8.50607,1,0,0,9.469,613.461
"A244_VOLH_C","VOL_VCCY_2.70_IOL_8.00",24411380,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.67,"V",0.306879,0.312974,0.31068,0.00205605,50.3684,50.3684,58.254,1,0,0,18.025,613.461
"A244_VOLH_C","VOH_VCCY_2.70_IOH_-8.00",24411390,"Parametric","AP54RHC244_TRUTH_TABLE",1.505,2.7,"V",2.37234,2.41063,2.39314,0.0130496,7.83838,22.6862,7.83838,1,0,0,8.648,613.461
"A244_VOLH_C","VOL_VCCY_3.00_IOL_8.00",24411400,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.67,"V",0.287763,0.293629,0.291446,0.00200103,48.5494,48.5494,63.0599,1,0,0,17.962,613.461
"A244_VOLH_C","VOH_VCCY_3.00_IOH_-8.00",24411410,"Parametric","AP54RHC244_TRUTH_TABLE",2.205,3,"V",2.69218,2.72985,2.71278,0.0128148,7.47103,13.2082,7.47103,1,0,0,9.382,613.461
"A244_VOLH_C","VOL_VCCY_4.50_IOL_8.00",24411420,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.51,"V",0.244865,0.250276,0.248425,0.00189659,43.6617,43.6617,45.9729,1,0,0,17.92,613.461
"A244_VOLH_C","VOH_VCCY_4.50_IOH_-8.00",24411430,"Parametric","AP54RHC244_TRUTH_TABLE",3.905,4.5,"V",4.24184,4.27857,4.26194,0.012513,6.34166,9.50851,6.34166,1,0,0,8.763,613.461
"A244_VOLH_C","VOL_VCCY_3.00_IOL_16.00",24411440,"Parametric","AP54RHC244_TRUTH_TABLE",0,1.13,"V",0.599653,0.61315,0.608051,0.00454213,38.3043,44.623,38.3043,1,0,0,7.771,613.461
"A244_VOLH_C","VOH_VCCY_3.00_IOH_-16.00",24411450,"Parametric","AP54RHC244_TRUTH_TABLE",1.9,3,"V",2.36454,2.44607,2.40852,0.0276682,6.12644,6.12644,7.12585,1,0,0,8.691,613.461
"A244_VOLH_C","VOL_VCCY_3.60_IOL_16.00",24411460,"Parametric","AP54RHC244_TRUTH_TABLE",0,1.13,"V",0.539232,0.551647,0.547098,0.00422996,43.1129,43.1129,45.9344,1,0,0,18.577,613.461
"A244_VOLH_C","VOH_VCCY_3.60_IOH_-16.00",24411470,"Parametric","AP54RHC244_TRUTH_TABLE",2.5,3.6,"V",3.02705,3.10466,3.06915,0.0263953,6.70383,7.18753,6.70383,1,0,0,8.482,613.461
"A244_VOLH_C","VOL_VCCY_4.50_IOL_16.00",24411480,"Parametric","AP54RHC244_TRUTH_TABLE",0,1.07,"V",0.495367,0.506985,0.502831,0.00400212,41.8804,41.8804,47.239,1,0,0,17.848,613.461
