Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-376.691,-358.486,-366.947,3.78436,5.89678,11.7196,5.89678,101,0,0,0.141033,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-436.453,-415.167,-424.98,4.16003,6.0112,6.0112,10.0143,101,0,0,0.141033,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-376.418,-358.774,-367.126,3.66757,6.10086,12.0765,6.10086,101,0,0,0.141033,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-363.032,-344.022,-353.479,4.31475,4.13147,11.3194,4.13147,101,0,0,0.141033,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-378.239,-359.001,-368.725,4.02735,5.68816,10.8653,5.68816,101,0,0,0.141033,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-369.929,-353.936,-361.225,3.33048,6.12775,13.8894,6.12775,101,0,0,0.141033,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-472.166,-437.218,-453.822,6.06533,2.53783,2.53783,8.45361,101,0,0,0.141033,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-300.491,-293.547,-296.053,1.59742,20.0433,42.5576,20.0433,101,0,0,0.141033,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-368.155,-345.958,-353.821,1.86941,9.59686,26.065,9.59686,101,0,0,0.141033,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-343.674,-225.557,-338.419,16.447,0.43739,0.43739,0.778635,101,2,0,0.141033,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-343.929,-330.963,-341.068,3.29151,1.91721,1.91721,4.15902,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-344.309,-330.711,-341.107,3.24695,1.93956,1.93956,4.22007,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-344.259,-330.658,-341.165,3.27336,1.91804,1.91804,4.19189,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-343.996,-330.62,-341.087,3.28148,1.92117,1.92117,4.17363,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-343.771,-331.083,-341.094,3.22336,1.95508,1.95508,4.24963,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-343.733,-330.906,-341.087,3.26135,1.93304,1.93304,4.1994,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-343.927,-331.051,-341.095,3.2678,1.9284,1.9284,4.19192,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-228.3,-225.756,-226.828,0.611497,14.6245,39.8866,14.6245,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-228.214,-225.664,-226.831,0.645491,13.8558,37.7845,13.8558,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-228.195,-225.718,-226.841,0.620203,14.4258,39.3201,14.4258,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-228.182,-225.702,-226.853,0.608423,14.7119,40.0745,14.7119,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-228.115,-225.731,-226.801,0.636213,14.0421,38.3512,14.0421,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-228.266,-225.521,-226.804,0.638955,13.983,38.1855,13.983,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-228.142,-225.515,-226.861,0.65158,13.7414,37.4163,13.7414,99,0,0,0.141277,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-228.287,-225.666,-226.841,0.639197,13.9973,38.1514,13.9973,99,0,0,0.141277,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-7.45939,-3.49845,-5.48764,0.81567,79.4898,79.4898,83.975,99,0,0,0.422081,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-7.45939,-3.49845,-5.48764,0.81567,79.4898,79.4898,83.975,99,0,0,0.422081,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-12.4579,-7.83213,-10.156,0.77262,81.9049,81.9049,90.6682,99,0,0,0.422081,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-12.4579,-7.83213,-10.156,0.77262,81.9049,81.9049,90.6682,99,0,0,0.422081,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-10.942,-5.82403,-8.2176,1.12664,56.7415,56.7415,61.6041,99,0,0,0.422081,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"Parametric","",-200,200,"nA",-10.942,-5.82403,-8.2176,1.12664,56.7415,56.7415,61.6041,99,0,0,0.422081,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"Parametric","",-200,200,"nA",-12.1195,-8.49306,-10.4928,0.743672,84.9421,84.9421,94.3484,99,0,0,0.422081,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"Parametric","",-200,200,"nA",-12.1195,-8.49306,-10.4928,0.743672,84.9421,84.9421,94.3484,99,0,0,0.422081,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"Parametric","",10,500,"nA",295.615,304.113,300.182,1.95271,34.1095,49.5349,34.1095,99,0,0,0.422081,***
