Test,Test#,Pattern,Wafer,Site,Pin,Device,Value,Unit,P/F,Time,TS Time,Print To Data Log
"POST_Reverse_Leakage_FET",470040,"",0,1,"ISEN_PS1600",30,-1,"nA","P",0.0702649,***,""
"Delta_Forward_Leakage_FET",470050,"",0,1,"ISEN_PS1600",30,0,"nA","P",0.0702649,***,""
"Delta_Reverse_Leakage_FET",470060,"",0,1,"ISEN_PS1600",30,0,"nA","P",0.0702649,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT47",490001,"",0,1,"ISEN_PS1600",30,1946.6,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT46",490002,"",0,1,"ISEN_PS1600",30,1605,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT45",490003,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT44",490004,"",0,1,"ISEN_PS1600",30,1354.6,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT43",490005,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT42",490006,"",0,1,"ISEN_PS1600",30,1832.8,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT41",490007,"",0,1,"ISEN_PS1600",30,1957.8,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT40",490008,"",0,1,"ISEN_PS1600",30,2424.4,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT39",490009,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT38",490010,"",0,1,"ISEN_PS1600",30,1639,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT37",490011,"",0,1,"ISEN_PS1600",30,1878.2,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT36",490012,"",0,1,"ISEN_PS1600",30,4758,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT35",490013,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT34",490014,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT33",490015,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT32",490016,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT31",490017,"",0,1,"ISEN_PS1600",30,1923.6,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT30",490018,"",0,1,"ISEN_PS1600",30,1900.8,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT29",490019,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT28",490020,"",0,1,"ISEN_PS1600",30,79.8,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT27",490021,"",0,1,"ISEN_PS1600",30,1741.6,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT26",490022,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT25",490023,"",0,1,"ISEN_PS1600",30,1582.2,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT24",490024,"",0,1,"ISEN_PS1600",30,1810,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT23",490025,"",0,1,"ISEN_PS1600",30,79.8,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT22",490026,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT21",490027,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT20",490028,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT19",490029,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT18",490030,"",0,1,"ISEN_PS1600",30,1468.4,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT17",490031,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT16",490032,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT15",490033,"",0,1,"ISEN_PS1600",30,2185.4,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT14",490034,"",0,1,"ISEN_PS1600",30,4849.2,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT13",490035,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT12",490036,"",0,1,"ISEN_PS1600",30,79.8,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT11",490037,"",0,1,"ISEN_PS1600",30,1923.6,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT10",490038,"",0,1,"ISEN_PS1600",30,2413.2,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT9",490039,"",0,1,"ISEN_PS1600",30,79.8,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT8",490040,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT7",490041,"",0,1,"ISEN_PS1600",30,2003.4,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT6",490042,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT5",490043,"",0,1,"ISEN_PS1600",30,1844,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT4",490044,"",0,1,"ISEN_PS1600",30,79.8,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT3",490045,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT2",490046,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT1",490047,"",0,1,"ISEN_PS1600",30,79.8,"ohms","P",4.60514,***,""
"POST_BANKA_EFUSE_RESISTANCE_BIT0",490048,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT47",490049,"",0,1,"ISEN_PS1600",30,1855.4,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT46",490050,"",0,1,"ISEN_PS1600",30,2276.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT45",490051,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT44",490052,"",0,1,"ISEN_PS1600",30,1263.4,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT43",490053,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT42",490054,"",0,1,"ISEN_PS1600",30,1525.2,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT41",490055,"",0,1,"ISEN_PS1600",30,1741.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT40",490056,"",0,1,"ISEN_PS1600",30,2310.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT39",490057,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT38",490058,"",0,1,"ISEN_PS1600",30,1912.2,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT37",490059,"",0,1,"ISEN_PS1600",30,2470.2,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT36",490060,"",0,1,"ISEN_PS1600",30,1559.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT35",490061,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT34",490062,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT33",490063,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT32",490064,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT31",490065,"",0,1,"ISEN_PS1600",30,1582.2,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT30",490066,"",0,1,"ISEN_PS1600",30,1650.4,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT29",490067,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT28",490068,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT27",490069,"",0,1,"ISEN_PS1600",30,1753,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT26",490070,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT25",490071,"",0,1,"ISEN_PS1600",30,1605,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT24",490072,"",0,1,"ISEN_PS1600",30,2140,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT23",490073,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT22",490074,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT21",490075,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT20",490076,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT19",490077,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT18",490078,"",0,1,"ISEN_PS1600",30,1866.8,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT17",490079,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT16",490080,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT15",490081,"",0,1,"ISEN_PS1600",30,1832.8,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT14",490082,"",0,1,"ISEN_PS1600",30,1741.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT13",490083,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT12",490084,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT11",490085,"",0,1,"ISEN_PS1600",30,1388.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT10",490086,"",0,1,"ISEN_PS1600",30,2276.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT9",490087,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT8",490088,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT7",490089,"",0,1,"ISEN_PS1600",30,2208.4,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT6",490090,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT5",490091,"",0,1,"ISEN_PS1600",30,2310.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT4",490092,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT3",490093,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT2",490094,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT1",490095,"",0,1,"ISEN_PS1600",30,91,"ohms","P",4.60514,***,""
"POST_BANKB_EFUSE_RESISTANCE_BIT0",490096,"",0,1,"ISEN_PS1600",30,79.6,"ohms","P",4.60514,***,""
"GENERAL TEST",510001,"",0,1,"VBIAS_PS1600",30,1.8036,"V","P",0.019289,***,""
"ISS_0p4V",500010,"",0,1,"SS_PS1600",30,-9.996,"uA","P",0.189483,***,""
"SS_gain_0p4V",500020,"",0,1,"SS_PS1600",30,9.92498,"A/V","P",0.189483,***,""
"Vin_vout_Current",500030,"",0,1,"SS_PS1600",30,3.96999,"A","P",0.190811,***,""
"POST_CURRENT_SS_0P1V",820010,"",0,1,"SS_PS1600",30,941.892,"mA","P",0.0828338,***,""
"POST_CURRENT_SS_0P2V",820020,"",0,1,"SS_PS1600",30,1931.81,"mA","P",0.0828338,***,""
"POST_CURRENT_SS_Delta",820030,"",0,1,"SS_PS1600",30,989.919,"mA","P",0.0828338,***,""
"ITRIP_10p_Current",810010,"",0,1,"ITRIP_PS1600",30,-10.286,"uA","P",3.60462,***,""
"ITRIP_10p_Voltage",810020,"",0,1,"ITRIP_PS1600",30,1.01,"V","P",3.60462,***,""
"ITRIP_20p_Current",810060,"",0,1,"ITRIP_PS1600",30,-20.25,"uA","P",3.60462,***,""
"ITRIP_20p_Voltage",810070,"",0,1,"ITRIP_PS1600",30,1.01,"V","P",3.60462,***,""
"gain_20V_Part",810050,"",0,1,"ITRIP_PS1600",30,77775.6,"GAIN","P",3.60462,***,""
"gain_20p_20V_Part",810100,"",0,1,"ITRIP_PS1600",30,79012.3,"GAIN","P",3.60511,***,""
"POST_SNS_GAIN_20PIMAX_CODE",820040,"",0,1,"ISEN_PS1600",30,-188.929,"uA","P",0.0489212,***,""
"TISLOW",840010,"",0,1,"ITRIP_PS1600",30,12.6,"mS","P",0.0974776,***,""
"OFF_VOLTAGE_LOW_EN_0V_IO_TM_1",460010,"",0,1,"OFF_PS1600",30,0.000885,"V","P",0.708031,***,""
"OFF_VOLTAGE_HIGH_EN_1P8V_IO_TM_1",460020,"",0,1,"OFF_PS1600",30,1.80172,"V","P",0.708031,***,""
"OFF_VOLTAGE_LOW_VIN_1P5V_IO_TM_1",460030,"",0,1,"OFF_PS1600",30,0.000828102,"V","P",0.708031,***,""
"OFF_VOLTAGE_HIGH_VIN_5V_IO_TM_1",460040,"",0,1,"OFF_PS1600",30,1.80224,"V","P",0.708031,***,""
"OFF_VOLTAGE_LOW_EN_0V_IO_TM_2",460070,"",0,1,"OFF_PS1600",30,0.000714,"V","P",0.708031,***,""
"OFF_VOLTAGE_HIGH_EN_1P8V_IO_TM_2",460080,"",0,1,"OFF_PS1600",30,1.80212,"V","P",0.708031,***,""
"OFF_VOLTAGE_LOW_VIN_1P5V_IO_TM_2",460090,"",0,1,"OFF_PS1600",30,0.000828102,"V","P",0.708031,***,""
"OFF_VOLTAGE_HIGH_VIN_5V_IO_TM_2",460100,"",0,1,"OFF_PS1600",30,1.80229,"V","P",0.708031,***,""
"OFF_VOLTAGE_LOW_FCB_0V_IO_TM_3",460050,"",0,1,"OFF_PS1600",30,0.000714,"V","P",0.708031,***,""
"OFF_VOLTAGE_HIGH_FCB_1P8V_IO_TM_3",460060,"",0,1,"OFF_PS1600",30,1.80235,"V","P",0.708031,***,""
"OFF_VOLTAGE_LOW_FCB_0V_IO_TM_4",460110,"",0,1,"OFF_PS1600",30,0.000828,"V","P",0.708031,***,""
"OFF_VOLTAGE_HIGH_FCB_1P8V_IO_TM_4",460120,"",0,1,"OFF_PS1600",30,1.80206,"V","P",0.708031,***,""
"VSS_T",210010,"",0,1,"SS_DPS128",30,1.04,"V","P",0.332782,***,""
"UVLO_RISING_VDD",350010,"",0,1,"VDD",30,2.69,"V","P",11.469,***,""
"UVLO_FALLING_VDD",350020,"",0,1,"VDD",30,2.49,"V","P",11.469,***,""
"UVLO_HYSTERISIS",350030,"",0,1,"VDD",30,0.2,"V","P",11.469,***,""
"UVLO_RISING_VIN",350040,"",0,1,"VIN1",30,2.62,"V","P",11.469,***,""
"UVLO_FALLING_VIN",350050,"",0,1,"VIN1",30,2.49,"V","P",11.469,***,""
"UVLO_HYSTERISIS_VIN",350060,"",0,1,"VIN1",30,0.13,"V","P",11.469,***,""
"EN_RISING_VDD",360010,"",0,1,"EN",30,0.721443,"V","P",0.839604,***,""
"EN_FALLING_VDD",360020,"",0,1,"EN",30,0.679359,"V","P",0.839604,***,""
"EN_HYSTERISIS",360030,"",0,1,"EN",30,0.0420842,"V","P",0.839604,***,""
"FCB_RISING_VDD",370010,"",0,1,"FCB_PS1600",30,0.714765,"V","P",0.673412,***,""
"FCB_FALLING_VDD",370020,"",0,1,"FCB_PS1600",30,0.674497,"V","P",0.673412,***,""
"FCB_HYSTERISIS",370030,"",0,1,"FCB_PS1600",30,0.0402685,"V","P",0.673412,***,""
"FAULTB_VOL_100UA",380010,"",0,1,"FAULTB_PS1600",30,2.194,"mV","P",0.129953,***,""
"FAULTB_VOL_2MA",380020,"",0,1,"FAULTB_PS1600",30,26.099,"mV","P",0.129953,***,""
"OFF_VOH_100UA",380030,"",0,1,"OFF_PS1600",30,1.79597,"V","P",0.129953,***,""
"OFF_VOL_100UA",380040,"",0,1,"OFF_PS1600",30,5.552,"mV","P",0.129953,***,""
"OFF_VOL_2MA",380050,"",0,1,"OFF_PS1600",30,81.137,"mV","P",0.129953,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700010,"",0,1,"FAULTB_PS1600",30,-5.32658,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700110,"",0,1,"FAULTB_PS1600",30,-5.32658,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"FAULTB_PS1600",30,1.47266,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"FAULTB_PS1600",30,-0.710938,"nA","P",0.448638,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700020,"",0,1,"ITRIP_PS1600",30,-10.2721,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700120,"",0,1,"ITRIP_PS1600",30,-10.2721,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"ITRIP_PS1600",30,-0.406659,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"ITRIP_PS1600",30,-0.20333,"nA","P",0.448638,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700030,"",0,1,"OFF_PS1600",30,-7.71769,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700130,"",0,1,"OFF_PS1600",30,-7.71769,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"OFF_PS1600",30,1.12596,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"OFF_PS1600",30,-0.87006,"nA","P",0.448638,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700040,"",0,1,"SS_PS1600",30,-10.2808,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700140,"",0,1,"SS_PS1600",30,-10.2808,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"SS_PS1600",30,-0.35754,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"SS_PS1600",30,-0.0510765,"nA","P",0.448638,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700050,"",0,1,"VIN1",30,301.192,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700150,"",0,1,"VIN1",30,-296.146,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"VIN1",30,3.18687,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"VIN1",30,1.95359,"nA","P",0.448638,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700060,"",0,1,"VOUT1",30,297.969,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700160,"",0,1,"VOUT1",30,-298.409,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"VOUT1",30,0.30559,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"VOUT1",30,1.70257,"nA","P",0.448638,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700070,"",0,1,"EN0_PS1600",30,514.164,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700170,"",0,1,"EN0_PS1600",30,-518.541,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"EN0_PS1600",30,0.410694,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"EN0_PS1600",30,-0.0513296,"nA","P",0.448638,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700080,"",0,1,"FCB_PS1600",30,-0.36318,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700180,"",0,1,"FCB_PS1600",30,-5.1717,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"FCB_PS1600",30,-0.354705,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"FCB_PS1600",30,-0.101344,"nA","P",0.448638,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN",700090,"",0,1,"ISEN_PS1600",30,0.301752,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN",700190,"",0,1,"ISEN_PS1600",30,-9.00844,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"ISEN_PS1600",30,0,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"ISEN_PS1600",30,-0.409222,"nA","P",0.448638,***,""
"PIN_TO_PIN_POS_LEAKAGE_PIN_VBIAS_PS1600",700100,"",0,1,"VBIAS_PS1600",30,728,"nA","P",0.448638,***,""
"PIN_TO_PIN_NEG_LEAKAGE_PIN_VBIAS_PS1600",700200,"",0,1,"VBIAS_PS1600",30,-833,"nA","P",0.448638,***,""
"DELTA_POS",700210,"",0,1,"VBIAS_PS1600",30,2,"nA","P",0.448638,***,""
"DELTA_NEG",700220,"",0,1,"VBIAS_PS1600",30,-17,"nA","P",0.448638,***,""
"POST_CONTINUITY",400030,"",0,1,"EN0_PS1600",30,-368.158,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"EN0_PS1600",30,0.284433,"mV","P",0.144606,***,""
"POST_CONTINUITY",400020,"",0,1,"FAULTB_PS1600",30,-423.875,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"FAULTB_PS1600",30,0.341505,"mV","P",0.144606,***,""
"POST_CONTINUITY",400050,"",0,1,"FCB_PS1600",30,-368.165,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"FCB_PS1600",30,0.398427,"mV","P",0.144606,***,""
"POST_CONTINUITY",400090,"",0,1,"ISEN_PS1600",30,-354.21,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"ISEN_PS1600",30,0.398427,"mV","P",0.144606,***,""
"POST_CONTINUITY",400080,"",0,1,"ITRIP_PS1600",30,-369.303,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"ITRIP_PS1600",30,0.398397,"mV","P",0.144606,***,""
"POST_CONTINUITY",400040,"",0,1,"OFF_PS1600",30,-361.79,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"OFF_PS1600",30,0.45532,"mV","P",0.144606,***,""
"POST_CONTINUITY",400010,"",0,1,"SS_PS1600",30,-445.3,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"SS_PS1600",30,0.512272,"mV","P",0.144606,***,""
"POST_CONTINUITY",400070,"",0,1,"VBIAS_PS1600",30,-295.539,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VBIAS_PS1600",30,0.398397,"mV","P",0.144606,***,""
"POST_CONTINUITY",400060,"",0,1,"GND_PS1600",30,-352.73,"mV","P",0.144606,***,""
"POST_CONTINUITY",400180,"",0,1,"VIN1",30,-342.161,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VIN1",30,0.799179,"mV","P",0.144606,***,""
"POST_CONTINUITY",400190,"",0,1,"VIN2",30,-342.688,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VIN2",30,0.413895,"mV","P",0.144606,***,""
"POST_CONTINUITY",400200,"",0,1,"VIN3",30,-342.968,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VIN3",30,0.133514,"mV","P",0.144606,***,""
"POST_CONTINUITY",400210,"",0,1,"VIN4_RS1",30,-342.842,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VIN4_RS1",30,0.30899,"mV","P",0.144606,***,""
"POST_CONTINUITY",400220,"",0,1,"VIN4_RS2",30,-342.762,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VIN4_RS2",30,0.293732,"mV","P",0.144606,***,""
"POST_CONTINUITY",400230,"",0,1,"VIN5_RS1",30,-342.59,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VIN5_RS1",30,0.75531,"mV","P",0.144606,***,""
"POST_CONTINUITY",400240,"",0,1,"VIN5_RS2",30,-342.672,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VIN5_RS2",30,0.41008,"mV","P",0.144606,***,""
"POST_CONTINUITY",400250,"",0,1,"VIN6",30,-342.85,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VIN6",30,0.30899,"mV","P",0.144606,***,""
"POST_CONTINUITY",400100,"",0,1,"VOUT1",30,-226.877,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VOUT1",30,0.253677,"mV","P",0.144606,***,""
"POST_CONTINUITY",400110,"",0,1,"VOUT2_RS1",30,-227.011,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VOUT2_RS1",30,0.268936,"mV","P",0.144606,***,""
"POST_CONTINUITY",400120,"",0,1,"VOUT2_RS2",30,-226.841,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VOUT2_RS2",30,0.427246,"mV","P",0.144606,***,""
"POST_CONTINUITY",400130,"",0,1,"VOUT3_RS1",30,-227.161,"mV","P",0.144606,***,""
"Delta",400420,"",0,1,"VOUT3_RS1",30,0.112534,"mV","P",0.144606,***,""
"POST_CONTINUITY",400140,"",0,1,"VOUT3_RS2",30,-226.82,"mV","P",0.144606,***,""
