Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-373.335,-357.747,-368.06,3.34202,6.78832,13.1597,6.78832,105,0,0,0.129679,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-438.047,-411.012,-426.394,4.28144,5.73066,5.73066,9.84044,105,0,0,0.129679,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-374.141,-357.408,-368.242,3.34338,6.8037,13.1362,6.8037,105,0,0,0.129679,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-362.406,-343.453,-354.764,3.81841,4.78072,12.6785,4.78072,105,0,0,0.129679,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-376.646,-359.058,-369.935,3.55369,6.55989,12.2,6.55989,105,0,0,0.129679,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-368.336,-352.456,-362.3,3.10257,6.69337,14.7942,6.69337,105,0,0,0.129679,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-9.9999e+07,-439.836,-2.85756e+06,1.67395e+07,-0.0568924,-0.0568924,0.0568964,105,3,0,0.129679,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-301.06,-293.774,-296.469,1.73132,18.5733,39.186,18.5733,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-356.43,-353.186,-354.42,0.518132,35.0101,93.6572,35.0101,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-343.803,-310.032,-340.497,4.41907,1.47113,1.47113,3.05471,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-344.198,-310.474,-340.839,4.39874,1.45199,1.45199,3.09477,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-344.662,-310.635,-340.874,4.39598,1.45025,1.45025,3.09936,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-344.412,-310.303,-340.916,4.41514,1.44079,1.44079,3.08908,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-344.273,-310.415,-340.937,4.4049,1.44256,1.44256,3.09783,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-344.662,-310.379,-340.899,4.40589,1.44511,1.44511,3.09426,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-344.376,-310.276,-340.887,4.40402,1.4466,1.4466,3.09471,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-344.208,-310.511,-340.911,4.39237,1.44864,1.44864,3.1047,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-229.103,-226.068,-227.248,0.70185,12.9409,34.5526,12.9409,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-229.242,-225.962,-227.247,0.708789,12.8139,34.2147,12.8139,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-229.296,-225.973,-227.224,0.681265,13.3205,35.608,13.3205,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-229.315,-225.983,-227.252,0.711003,12.7763,34.1058,12.7763,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-229.233,-225.765,-227.222,0.69416,13.072,34.9476,13.072,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-229.189,-225.996,-227.222,0.686846,13.2109,35.3201,13.2109,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-229.225,-225.891,-227.276,0.665557,13.6607,36.4227,13.6607,102,0,0,0.129713,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-229.273,-226,-227.246,0.699103,12.9908,34.6893,12.9908,102,0,0,0.129713,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-8.11955,-3.60001,-5.34301,0.787743,82.369,82.369,86.8908,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-8.11955,-3.60001,-5.34301,0.787743,82.369,82.369,86.8908,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-11.8479,-8.13712,-9.80362,0.755037,83.9678,83.9678,92.6239,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-11.8479,-8.13712,-9.80362,0.755037,83.9678,83.9678,92.6239,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-11.0444,-5.87521,-7.84715,1.01274,63.2451,63.2451,68.4107,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"Parametric","",-200,200,"nA",-11.0444,-5.87521,-7.84715,1.01274,63.2451,63.2451,68.4107,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"Parametric","",-200,200,"nA",-12.0174,-8.1866,-10.2026,0.753347,83.9796,83.9796,93.0083,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"Parametric","",-200,200,"nA",-12.0174,-8.1866,-10.2026,0.753347,83.9796,83.9796,93.0083,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"Parametric","",10,500,"nA",295.615,305.405,299.865,1.8483,36.0935,52.2759,36.0935,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20150,"Parametric","",-500,-10,"nA",-306.281,-295.662,-300.301,2.32218,28.6655,28.6655,41.6707,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20060,"Parametric","",10,500,"nA",295.127,305.005,299.67,1.93971,34.4262,49.779,34.4262,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20160,"Parametric","",-500,-10,"nA",-303.524,-294.644,-299.806,1.82778,36.5096,36.5096,52.8522,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20070,"Parametric","",300,700,"nA",488.599,557.287,514.808,17.411,3.54549,4.11249,3.54549,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20170,"Parametric","",-700,-300,"nA",-560.585,-493.078,-519.001,17.105,3.5272,3.5272,4.26777,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20080,"Parametric","",-200,200,"nA",-1.4273,0.396903,-0.270777,0.304235,218.832,218.832,219.426,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20180,"Parametric","",-200,200,"nA",-7.75598,-3.3475,-5.33018,0.79456,81.6678,81.6678,86.14,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20090,"Parametric","",-200,200,"nA",-0.516692,1.88749,0.443675,0.352998,188.439,189.277,188.439,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20190,"Parametric","",-200,200,"nA",-12.4357,-5.83697,-8.48388,1.31072,48.7052,48.7052,53.0203,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN_VBIAS_PS1600",20100,"Parametric","",500,1000,"nA",700,839,758.745,30.4298,2.64275,2.83434,2.64275,102,0,0,0.416489,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN_VBIAS_PS1600",20200,"Parametric","",-1000,-500,"nA",-879,-782,-830.588,20.9745,2.69235,2.69235,5.25382,102,0,0,0.416489,***
"IVDDFL_IVINFL_RONFL","RON_200mAVDD_5_VIN_5_20V_Part",90050,"Parametric","",0.01,0.03,"ohm",0.0220825,5.44977,0.0757321,0.537377,-0.0283675,0.0407734,-0.0283675,102,1,0,0.0340162,***
"IVDDFL_IVINFL_RONFL","DEVICE_VARIENT_TRUE",90060,"Parametric","",0.5,1.5,"",0,1,0.990196,0.0990148,1.65025,1.65025,1.71626,102,1,0,0.0340162,***
"Fuse_Burn_Check","BANKA_BIT5_BLOWN_TRUE",1000001,"Parametric","",0,1,"",0,1,0.03,0.171447,0.0583272,0.0583272,1.88591,100,0,0,0.101078,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_LOW_VOUT_LOW",30010,"Parametric","",-0.001,1,"V",-0.00019455,0.0154457,0.00231737,0.00329339,0.33576,0.33576,100.978,100,0,0,0.232063,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_LOW_OFF_HIGH",30020,"Parametric","",1.6,2.3,"V",1.79905,1.99626,1.91555,0.035015,3.00395,3.00395,3.65986,100,0,0,0.232063,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FCB_LOW_VOUT_LOW",30030,"Parametric","",-0.001,0.5,"V",-8.96454e-05,0.00195694,0.000944462,0.000452623,1.432,1.432,367.529,100,0,0,0.232063,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FCB_LOW_OFF_HIGH",30040,"Parametric","",1.6,2.3,"V",1.79979,1.99683,1.91628,0.0350271,3.00982,3.00982,3.65169,100,0,0,0.232063,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_LOW_VOUT_LOW",30050,"Parametric","",-0.001,0.5,"V",-0.000144958,0.00186348,0.000896473,0.000426955,1.48062,1.48062,389.661,100,0,0,0.232063,***
