Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-366.451,-366.451,-366.451,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-425.468,-425.468,-425.468,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-365.718,-365.718,-365.718,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-354.153,-354.153,-354.153,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-369.36,-369.36,-369.36,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-360.424,-360.424,-360.424,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-451.903,-451.903,-451.903,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-294.116,-294.116,-294.116,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-356.885,-356.885,-356.885,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-342.102,-342.102,-342.102,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-342.789,-342.789,-342.789,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-342.613,-342.613,-342.613,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-342.594,-342.594,-342.594,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-342.766,-342.766,-342.766,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-342.527,-342.527,-342.527,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-342.3,-342.3,-342.3,0,***,***,***,1,0,0,0.346491,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-342.859,-342.859,-342.859,0,***,***,***,1,0,0,0.346491,***
