Testflow,Test Suite,Test Method,Test,Test#,Pattern,Wafer,Site,Pin,Device,Device ID,Part ID,Part Txt,Lower,LS,Value,Unit,US,Upper,P/F,Time,TS Time,Print To Data Log
1,"A244_DPS_CONNECT","dc_tml.DcTest.DpsConnectivity","DPS_ForceSense",***,"",0,1,"VCC_PIN20",1,"P1","","",***,"NA",0,"","NA",***,"P",37.354,39.437,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN1",1,"P1","","",-0.8,"<=",-0.212293,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN11",1,"P1","","",-0.8,"<=",-0.212057,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN12",1,"P1","","",-0.8,"<=",-0.212506,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN13",1,"P1","","",-0.8,"<=",-0.212342,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN14",1,"P1","","",-0.8,"<=",-0.212,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN15",1,"P1","","",-0.8,"<=",-0.212461,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN16",1,"P1","","",-0.8,"<=",-0.212571,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN17",1,"P1","","",-0.8,"<=",-0.212577,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN18",1,"P1","","",-0.8,"<=",-0.21285,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN19",1,"P1","","",-0.8,"<=",-0.213021,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN2",1,"P1","","",-0.8,"<=",-0.213033,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN3",1,"P1","","",-0.8,"<=",-0.212463,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN4",1,"P1","","",-0.8,"<=",-0.212413,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN5",1,"P1","","",-0.8,"<=",-0.212685,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN6",1,"P1","","",-0.8,"<=",-0.212108,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN7",1,"P1","","",-0.8,"<=",-0.212342,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN8",1,"P1","","",-0.8,"<=",-0.212449,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_OPENS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410000,"",0,1,"PIN9",1,"P1","","",-0.8,"<=",-0.212848,"V","<=",-0.1,"P",21.597,26.516,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN1",1,"P1","","",-0.8,"<=",-0.212236,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN11",1,"P1","","",-0.8,"<=",-0.212114,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN12",1,"P1","","",-0.8,"<=",-0.212449,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN13",1,"P1","","",-0.8,"<=",-0.212342,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN14",1,"P1","","",-0.8,"<=",-0.211943,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN15",1,"P1","","",-0.8,"<=",-0.212461,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN16",1,"P1","","",-0.8,"<=",-0.212628,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN17",1,"P1","","",-0.8,"<=",-0.21252,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN18",1,"P1","","",-0.8,"<=",-0.21285,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN19",1,"P1","","",-0.8,"<=",-0.213021,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN2",1,"P1","","",-0.8,"<=",-0.212919,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN3",1,"P1","","",-0.8,"<=",-0.212577,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN4",1,"P1","","",-0.8,"<=",-0.212413,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN5",1,"P1","","",-0.8,"<=",-0.212628,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN6",1,"P1","","",-0.8,"<=",-0.212108,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN7",1,"P1","","",-0.8,"<=",-0.212342,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN8",1,"P1","","",-0.8,"<=",-0.212506,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_SHORTS","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410024,"",0,1,"PIN9",1,"P1","","",-0.8,"<=",-0.212848,"V","<=",-0.1,"P",12.642,18.876,""
1,"A244_OPENS_H","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410020,"",0,1,"PIN1",1,"P1","","",-0.8,"<=",-0.212293,"V","<=",-0.1,"P",13.121,20.196,""
1,"A244_OPENS_H","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410020,"",0,1,"PIN11",1,"P1","","",-0.8,"<=",-0.212114,"V","<=",-0.1,"P",13.121,20.196,""
1,"A244_OPENS_H","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410020,"",0,1,"PIN12",1,"P1","","",-0.8,"<=",-0.212449,"V","<=",-0.1,"P",13.121,20.196,""
1,"A244_OPENS_H","dc_tml.DcTest.GeneralPMU","passLimit_uA_mV",24410020,"",0,1,"PIN13",1,"P1","","",-0.8,"<=",-0.212399,"V","<=",-0.1,"P",13.121,20.196,""
