Device,Device ID,Wafer,Site,P/F,Time
1,"681",0,1,1,19766
2,"718",0,1,1,19202
3,"738",0,1,1,19164
4,"737",0,1,1,19224
5,"700",0,1,1,19200
6,"699",0,1,1,19208
7,"680",0,1,1,19191
8,"662",0,1,0,8943
9,"662",0,1,0,1013
10,"662",0,1,0,8931
11,"662",0,1,0,9105
12,"756",0,1,1,19188
13,"719",0,1,1,19207
14,"757",0,1,0,1321
15,"757",0,1,1,19244
