Test Suite,Test Method,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cp,Cpk,Cpl,Cpu,Device#,Pass#,Pass%,Fail#,Fail%,Alarm#,Time,TS Time
"CONTINUITY","","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-376.122,-357.406,-366.213,5.90807,5.642,3.73574,7.54826,3.73574,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-434.518,-414.256,-421.65,5.45061,6.11552,4.79152,4.79152,7.43952,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-375.963,-358.432,-366.287,5.67215,5.87667,3.89545,7.85788,3.89545,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-362.122,-343.567,-352.591,6.2602,5.32464,2.80027,7.84901,2.80027,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-377.033,-360.3,-367.999,5.49858,6.06217,4.12223,8.00211,4.12223,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-370.033,-353.015,-360.073,5.16803,6.44991,3.87462,9.02519,3.87462,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-464.241,-440.848,-447.72,6.46464,5.15626,2.69572,2.69572,7.6168,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-300.084,-294.221,-296.193,1.98801,25.1507,16.1288,34.1727,16.1288,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-339.583,-337.079,-337.715,0.668035,49.8976,18.819,80.9763,18.819,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-344.139,-335.821,-342.37,2.32469,4.30165,2.52792,2.52792,6.07538,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-345.028,-336.58,-343.1,2.30567,4.33714,2.44331,2.44331,6.23096,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-345.144,-336.866,-343.125,2.25695,4.43076,2.49224,2.49224,6.36928,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-344.961,-336.979,-343.207,2.21356,4.5176,2.52881,2.52881,6.50639,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-345.207,-336.908,-343.192,2.24519,4.45397,2.49538,2.49538,6.41256,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-344.954,-337.03,-343.198,2.17495,4.59781,2.57504,2.57504,6.62057,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-344.948,-337.025,-343.201,2.17698,4.59352,2.57227,2.57227,6.61478,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-344.77,-336.88,-343.164,2.22157,4.50132,2.5261,2.5261,6.47655,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-225.805,-224.165,-225.075,0.529146,31.4973,15.7958,47.1987,15.7958,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-225.681,-224.417,-225.116,0.394744,42.2215,21.2087,63.2342,21.2087,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-225.912,-224.539,-225.063,0.439897,37.8877,18.9913,56.784,18.9913,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-225.945,-224.651,-225.133,0.470327,35.4363,17.8122,53.0605,17.8122,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-225.801,-224.569,-225.053,0.420311,39.6532,19.8688,59.4376,19.8688,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-225.523,-224.554,-225.001,0.387327,43.0299,21.5159,64.544,21.5159,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-226.023,-224.594,-225.146,0.441114,37.7831,19.0017,56.5646,19.0017,11,11,100,0,0,0,0.132674,***
"CONTINUITY","","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-225.75,-224.493,-225.058,0.43306,38.4858,19.2879,57.6837,19.2879,11,11,100,0,0,0,0.132674,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-8.17834,-5.1823,-6.74726,1.19303,55.8803,53.9951,53.9951,57.7655,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-8.17834,-5.1823,-6.74726,1.19303,55.8803,53.9951,53.9951,57.7655,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-11.8952,-9.04858,-10.3933,1.09906,60.6578,57.5056,57.5056,63.8099,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-11.8952,-9.04858,-10.3933,1.09906,60.6578,57.5056,57.5056,63.8099,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-11.27,-5.538,-9.13908,1.92627,34.6093,33.0278,33.0278,36.1908,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"Parametric","",-200,200,"nA",-11.27,-5.538,-9.13908,1.92627,34.6093,33.0278,33.0278,36.1908,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"Parametric","",-200,200,"nA",-11.8693,-8.85591,-10.5553,1.04624,63.7203,60.3573,60.3573,67.0832,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"Parametric","",-200,200,"nA",-11.8693,-8.85591,-10.5553,1.04624,63.7203,60.3573,60.3573,67.0832,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"Parametric","",10,500,"nA",299.129,302.316,300.483,1.1159,73.1843,59.598,86.7707,59.598,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20150,"Parametric","",-500,-10,"nA",-303.025,-298.394,-300.494,1.63805,49.8559,40.5983,40.5983,59.1136,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20060,"Parametric","",10,500,"nA",296.241,302.16,298.961,1.98321,41.179,33.7901,48.5678,33.7901,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20160,"Parametric","",-500,-10,"nA",-305.274,-297.732,-300.416,2.48152,32.91,26.8094,26.8094,39.0105,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20070,"Parametric","",300,700,"nA",505.972,550.789,512.93,12.9539,5.14647,4.81374,5.47919,4.81374,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_NEG_LEAKAGE_PIN",20170,"Parametric","",-700,-300,"nA",-559.496,-514.73,-521.964,12.9738,5.13856,4.57425,4.57425,5.70287,11,11,100,0,0,0,0.416713,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20080,"Parametric","",-200,200,"nA",-1.59106,0.385044,-0.738896,0.556819,119.728,119.285,119.285,120.17,11,11,100,0,0,0,0.416713,***
