Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-375.724,-356.723,-365.325,4.46048,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-435.087,-410.784,-421.526,4.6407,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-376.247,-356.839,-365.487,4.3891,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-362.691,-339.925,-351.91,4.97421,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-378.695,-355.871,-367.186,4.75155,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-369.588,-351.318,-359.523,3.87347,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-469.605,-429.363,-450.101,5.99982,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-300.548,-293.718,-295.825,1.77507,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-378.001,-360.414,-361.833,2.53223,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-344.891,-334.751,-341.978,2.7236,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-345.713,-335.69,-342.654,2.71136,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-345.551,-335.236,-342.711,2.74523,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-345.745,-335.136,-342.721,2.75269,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-345.747,-335.449,-342.735,2.71042,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-345.631,-335.281,-342.683,2.74874,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-345.873,-335.365,-342.754,2.75119,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-345.951,-335.169,-342.739,2.71821,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-226.954,-225.206,-226,0.450513,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-226.871,-225.407,-226.038,0.39577,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-227.066,-225.22,-226.062,0.429761,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-226.833,-225.094,-226.054,0.400839,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-226.98,-225.136,-226.016,0.440324,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-226.877,-225.191,-226.004,0.427641,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-226.87,-225.342,-226.036,0.42351,44,0,0.156385,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-226.841,-225.338,-226.042,0.387194,44,0,0.156385,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-8.72892,-4.05705,-6.23949,1.00509,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-8.72892,-4.05705,-6.23949,1.00509,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-13.1187,-8.8996,-10.8382,0.885246,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-13.1187,-8.8996,-10.8382,0.885246,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-12.1192,-5.67049,-8.90879,1.36143,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"Parametric","",-200,200,"nA",-12.1192,-5.67049,-8.90879,1.36143,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"Parametric","",-200,200,"nA",-14.9288,-9.20814,-11.7562,1.05831,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"Parametric","",-200,200,"nA",-14.9288,-9.20814,-11.7562,1.05831,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"Parametric","",10,500,"nA",296.43,304.481,299.731,1.71266,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20150,"Parametric","",-500,-10,"nA",-303.335,-295.095,-299.893,1.74615,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20060,"Parametric","",10,500,"nA",295.317,306.671,300.045,2.40494,44,0,0.429145,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20160,"Parametric","",-500,-10,"nA",-302.636,-294.618,-299.426,1.73147,44,0,0.429145,***
