Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-377.544,-358.031,-368.636,9.22405,2.48031,4.74717,2.48031,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-438.559,-413.118,-425.742,10.2324,2.41907,2.41907,4.0962,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-377.044,-358.375,-368.7,9.27413,2.46924,4.71922,2.46924,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-364,-344.364,-354.757,9.08783,2.00842,5.32739,2.00842,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-379.196,-359.959,-370.078,8.78107,2.6602,4.93189,2.6602,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-370.203,-353.186,-362.065,8.109,2.55126,5.67006,2.55126,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-471.469,-444.605,-455.851,10.8529,1.35597,1.35597,4.7868,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-299.401,-294.847,-296.122,1.85896,17.2359,36.5576,17.2359,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-347.153,-323.305,-329.429,10.0143,0.979572,5.67755,0.979572,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-342.461,-333.212,-340.201,3.94712,1.67201,1.67201,3.39498,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10340,"Parametric","",0,20,"ohm",0.02755,0.782012,0.413258,0.283393,0.486084,0.486084,23.0384,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-342.562,-333.79,-340.539,3.7975,1.70821,1.70821,3.55841,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10350,"Parametric","",0,20,"ohm",0.26067,0.845591,0.48489,0.242212,0.667307,0.667307,26.8568,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-342.661,-333.715,-340.583,3.86237,1.6757,1.6757,3.50246,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10360,"Parametric","",0,20,"ohm",0.0635789,1.19103,0.517952,0.43761,0.39453,0.39453,14.8397,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-342.659,-333.857,-340.541,3.76918,1.72085,1.72085,3.58535,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10370,"Parametric","",0,20,"ohm",0.544654,1.0554,0.782013,0.184152,1.41552,1.41552,34.7865,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-342.531,-333.555,-340.443,3.87609,1.68184,1.68184,3.47799,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10380,"Parametric","",0,20,"ohm",0.105964,0.281863,0.200907,0.07879,0.849969,0.849969,83.7632,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-342.838,-334,-340.633,3.77543,1.70995,1.70995,3.58746,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10390,"Parametric","",0,20,"ohm",0.375112,0.898573,0.616709,0.221092,0.929795,0.929795,29.2236,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-342.497,-333.574,-340.414,3.86619,1.68869,1.68869,3.48437,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10400,"Parametric","",0,20,"ohm",0.158946,0.718436,0.414107,0.235253,0.586755,0.586755,27.7516,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-342.581,-333.366,-340.285,3.90646,1.68221,1.68221,3.43751,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10410,"Parametric","",0,20,"ohm",0.296699,0.665453,0.54635,0.149851,1.21532,1.21532,43.2733,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-227.322,-226.707,-227.061,0.224757,40.1332,108.175,40.1332,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10260,"Parametric","",0,20,"ohm",0.00423889,0.64426,0.3518,0.285482,0.410768,0.410768,22.9416,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-227.268,-226.763,-227.092,0.193186,46.7465,125.799,46.7465,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10270,"Parametric","",0,20,"ohm",0.114441,0.402662,0.241174,0.107983,0.744478,0.744478,60.9935,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-227.285,-226.835,-227.121,0.177375,50.9672,136.958,50.9672,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10280,"Parametric","",0,20,"ohm",0.0805333,0.648499,0.413259,0.251489,0.547749,0.547749,25.961,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-227.228,-226.978,-227.076,0.102638,87.9338,236.833,87.9338,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10290,"Parametric","",0,20,"ohm",0.218286,0.680288,0.490824,0.187359,0.873233,0.873233,34.7091,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-227.47,-226.849,-227.157,0.226177,40.0235,107.354,40.0235,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10300,"Parametric","",0,20,"ohm",0.652737,1.15077,0.869327,0.220075,1.31671,1.31671,28.9759,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-227.188,-226.986,-227.094,0.0851883,106.014,285.276,106.014,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10310,"Parametric","",0,20,"ohm",0.135633,0.709958,0.389099,0.213351,0.607916,0.607916,30.6394,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-227.192,-226.786,-227.044,0.155929,57.8134,155.96,57.8134,5,0,0,0.497982,***
"CONTINUITY","MOULD_RES",10320,"Parametric","",0,20,"ohm",0.0381478,0.61459,0.34078,0.20989,0.541203,0.541203,31.2214,5,0,0,0.497982,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-227.186,-226.868,-227.01,0.131035,68.7103,185.675,68.7103,5,0,0,0.497982,***
