Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"A244_DPS_CONNECT","DPS_ForceSense",***,"Parametric","",***,***,"",0,0,0,0,***,***,***,1,0,0,37.196,39.373
"A244_OPENS","passLimit_uA_mV",24410000,"Parametric","",-0.8,-0.1,"V",-0.223045,-0.22173,-0.222561,0.000372429,109.696,516.822,109.696,1,0,0,19.631,25.484
"A244_SHORTS","passLimit_uA_mV",24410024,"Parametric","",-0.8,-0.1,"V",-0.223095,-0.221786,-0.222571,0.000375824,108.713,512.145,108.713,1,0,0,13.21,22.203
"A244_OPENS_H","passLimit_uA_mV",24410020,"Parametric","",-0.8,-0.1,"V",-0.223152,-0.22173,-0.222587,0.000390634,104.605,492.715,104.605,1,0,0,12.345,18.15
"A244_SHORTS_H","passLimit_uA_mV",24410050,"Parametric","",-0.8,-0.1,"V",-0.223095,-0.22173,-0.222574,0.000367371,111.217,523.926,111.217,1,0,0,11.774,17.643
"A244_PRE_TEMP_H","TEMP_OK",***,"Parametric","",0.5,1.5,"UI",1,1,1,0,***,***,***,1,0,0,9.5,17.89
"A244_PRE_TEMP_H","TEMP_raw_V",***,"Parametric","",-2,2,"V",-0.222431,-0.222431,-0.222431,0,***,***,***,1,0,0,5.88,17.89
"A244_IOFF_GND_H","passCurrentHigh_uA",24412150,"Parametric","",-0.2,0.9,"uA",0.08,0.117,0.0878889,0.0110607,8.676,8.676,24.4743,1,0,0,94.201,96.346
"A244_PSHORTS_VCC_H","passCurrLimit_uA",24412180,"Parametric","",-0.01,0.01,"A",0.000128414,0.000128414,0.000128414,0,***,***,***,1,0,0,17.693,21.456
"A244_TRAFFIC_H","Functional",***,"Functional","AP54RHC244_TRUTH_TABLE",***,***,"",***,***,***,***,***,***,***,1,0,0,4.622,6.008
"A244_ICCH_VCC_H","passCurrLimit_uA",24412200,"Parametric","",1,140,"uA",111.288,111.288,111.288,0,***,***,***,1,0,0,30.834,36.462
"A244_ICCL_VCC_H","passCurrLimit_uA",24412220,"Parametric","",1,160,"uA",126.832,126.832,126.832,0,***,***,***,1,0,0,15.837,20.398
"A244_ICCX_VCC_H","passCurrLimit_uA",***,"Parametric","AP54RHC244_ENABLE_HIGH_FOR_ICCX",***,***,"",-9.9999e+10,-9.9999e+10,-9.9999e+10,0,***,***,***,1,0,0,41.808,46.108
"A244_VILH_H","VILH_VCC_5.5000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,21.206,65.545
"A244_VILH_H","VILH_VCC_4.5000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.111,65.545
"A244_VILH_H","VILH_VCC_3.6000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.198,65.545
"A244_VILH_H","VILH_VCC_3.0000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.218,65.545
"A244_VILH_H","VILH_VCC_2.7000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.712,65.545
"A244_VILH_H","VILH_VCC_2.3000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.722,65.545
"A244_VILH_H","VILH_VCC_1.9500",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.981,65.545
"A244_VILH_H","VILH_VCC_1.6500",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.323,65.545
"A244_VILH_H","VILH_VCC_1.4000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.136,65.545
"A244_VOLH_H","VOL_VCCY_1.40_IOL_0.10",24412710,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.03,"V",0.009678,0.009895,0.0097725,7.46726e-05,43.6238,43.6238,90.2941,1,0,0,28.006,606.207
"A244_VOLH_H","VOH_VCCY_1.40_IOH_-0.10",24412712,"Parametric","AP54RHC244_TRUTH_TABLE",1.37,1.4,"V",1.38973,1.39064,1.39014,0.000325002,10.1117,20.6573,10.1117,1,0,0,10.968,606.207
"A244_VOLH_H","VOL_VCCY_5.50_IOL_0.10",24412250,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.03,"V",0.004211,0.00449,0.00430088,9.39201e-05,15.2643,15.2643,91.2092,1,0,0,17.907,606.207
"A244_VOLH_H","VOH_VCCY_5.50_IOH_-0.10",24412260,"Parametric","AP54RHC244_TRUTH_TABLE",5.405,5.5,"V",5.49293,5.49367,5.4933,0.000259271,8.61693,113.52,8.61693,1,0,0,8.341,606.207
"A244_VOLH_H","VOL_VCCY_1.65_IOL_1.00",24412270,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.115,"V",0.082946,0.084029,0.0836475,0.000365891,28.5627,76.2044,28.5627,1,0,0,8.905,606.207
"A244_VOLH_H","VOH_VCCY_1.65_IOH_-1.00",24412280,"Parametric","AP54RHC244_TRUTH_TABLE",1.53,1.65,"V",1.56314,1.57139,1.56757,0.00288409,4.34223,4.34223,9.52697,1,0,0,9.028,606.207
"A244_VOLH_H","VOL_VCCY_5.50_IOL_1.00",24412290,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.075,"V",0.040333,0.041528,0.0411103,0.000415308,27.2005,32.9958,27.2005,1,0,0,17.894,606.207
"A244_VOLH_H","VOH_VCCY_5.50_IOH_-1.00",24412300,"Parametric","AP54RHC244_TRUTH_TABLE",5.355,5.5,"V",5.45624,5.4634,5.46006,0.00245171,5.42993,14.2842,5.42993,1,0,0,9.52,606.207
"A244_VOLH_H","VOL_VCCY_1.65_IOL_4.00",24412690,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.55,"V",0.378849,0.38644,0.383837,0.00250353,22.1239,51.1061,22.1239,1,0,0,7.95,606.207
"A244_VOLH_H","VOH_VCCY_1.65_IOH_-4.00",24412700,"Parametric","AP54RHC244_TRUTH_TABLE",1.1,1.65,"V",1.27316,1.31059,1.29412,0.0129712,4.98838,4.98838,9.14552,1,0,0,9.081,606.207
"A244_VOLH_H","VOL_VCCY_1.95_IOL_4.00",24412310,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.55,"V",0.303352,0.309329,0.307436,0.00195204,41.4207,52.4983,41.4207,1,0,0,18.898,606.207
"A244_VOLH_H","VOH_VCCY_1.95_IOH_-4.00",24412320,"Parametric","AP54RHC244_TRUTH_TABLE",1.455,1.95,"V",1.63762,1.67084,1.65625,0.0115164,5.82489,5.82489,8.50244,1,0,0,9.072,606.207
"A244_VOLH_H","VOL_VCCY_2.30_IOL_4.00",24412330,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.54,"V",0.258406,0.263991,0.262194,0.00182418,47.9109,47.9109,50.7637,1,0,0,18.149,606.207
"A244_VOLH_H","VOH_VCCY_2.30_IOH_-4.00",24412340,"Parametric","AP54RHC244_TRUTH_TABLE",1.805,2.3,"V",2.02978,2.06153,2.04744,0.0109438,7.38428,7.38428,7.6927,1,0,0,7.931,606.207
"A244_VOLH_H","VOL_VCCY_3.00_IOL_4.00",24412350,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.34,"V",0.212436,0.217628,0.216013,0.0017136,24.1182,42.0195,24.1182,1,0,0,17.984,606.207
"A244_VOLH_H","VOH_VCCY_3.00_IOH_-4.00",24412360,"Parametric","AP54RHC244_TRUTH_TABLE",2.605,3,"V",2.77599,2.80614,2.79262,0.0103789,6.02555,6.02555,6.66043,1,0,0,8.296,606.207
"A244_VOLH_H","VOL_VCCY_4.50_IOL_4.00",24412370,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.36,"V",0.172781,0.177815,0.176358,0.00172006,34.1766,34.1766,35.5884,1,0,0,18.06,606.207
"A244_VOLH_H","VOH_VCCY_4.50_IOH_-4.00",24412380,"Parametric","AP54RHC244_TRUTH_TABLE",4.205,4.5,"V",4.31927,4.34713,4.33469,0.00958239,4.51134,4.51134,5.75054,1,0,0,8.43,606.207
"A244_VOLH_H","VOL_VCCY_2.30_IOL_8.00",24412390,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.8,"V",0.559315,0.572299,0.568289,0.00438349,17.62,43.2144,17.62,1,0,0,7.927,606.207
"A244_VOLH_H","VOH_VCCY_2.30_IOH_-8.00",24412400,"Parametric","AP54RHC244_TRUTH_TABLE",1.405,2.3,"V",1.73308,1.80136,1.771,0.0234755,5.19693,5.19693,7.51136,1,0,0,8.083,606.207
"A244_VOLH_H","VOL_VCCY_2.70_IOL_8.00",24412410,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.67,"V",0.477275,0.488914,0.485292,0.00390996,15.7468,41.3723,15.7468,1,0,0,17.793,606.207
"A244_VOLH_H","VOH_VCCY_2.70_IOH_-8.00",24412420,"Parametric","AP54RHC244_TRUTH_TABLE",1.505,2.7,"V",2.20695,2.26976,2.24177,0.0215934,7.07366,11.3733,7.07366,1,0,0,9.058,606.207
"A244_VOLH_H","VOL_VCCY_3.00_IOL_8.00",24412430,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.67,"V",0.439441,0.45024,0.446953,0.00369371,20.1286,40.3345,20.1286,1,0,0,18.106,606.207
