Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-369.807,-369.807,-369.807,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-425.468,-425.468,-425.468,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-369.531,-369.531,-369.531,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-356.202,-356.202,-356.202,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-371.808,-371.808,-371.808,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-363.441,-363.441,-363.441,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-454.806,-454.806,-454.806,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-294.742,-294.742,-294.742,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-367.016,-367.016,-367.016,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-342.243,-342.243,-342.243,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-342.419,-342.419,-342.419,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-342.707,-342.707,-342.707,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-342.701,-342.701,-342.701,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-342.35,-342.35,-342.35,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-342.567,-342.567,-342.567,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-342.787,-342.787,-342.787,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-343.052,-343.052,-343.052,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-227.324,-227.324,-227.324,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-227.621,-227.621,-227.621,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-227.64,-227.64,-227.64,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-227.451,-227.451,-227.451,0,1,0,1.29867,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-227.558,-227.558,-227.558,0,1,0,1.29867,***
