Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-360.022,-360.022,-360.022,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-418.695,-418.695,-418.695,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-360.88,-360.88,-360.88,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-344.079,-344.079,-344.079,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-359.286,-359.286,-359.286,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-354.846,-354.846,-354.846,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-444.048,-444.048,-444.048,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-296.336,-296.336,-296.336,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-366.902,-366.902,-366.902,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-336.332,-336.332,-336.332,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-336.874,-336.874,-336.874,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-336.929,-336.929,-336.929,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-337.444,-337.444,-337.444,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-336.653,-336.653,-336.653,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-337.263,-337.263,-337.263,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-336.851,-336.851,-336.851,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-337.017,-337.017,-337.017,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-226.851,-226.851,-226.851,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-226.721,-226.721,-226.721,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-226.873,-226.873,-226.873,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-226.776,-226.776,-226.776,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-226.925,-226.925,-226.925,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-226.713,-226.713,-226.713,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-226.793,-226.793,-226.793,0,1,0,1.19715,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-226.664,-226.664,-226.664,0,1,0,1.19715,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-6.59611,-6.59611,-6.59611,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-6.59611,-6.59611,-6.59611,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-10.5262,-10.5262,-10.5262,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-10.5262,-10.5262,-10.5262,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-9.61136,-9.61136,-9.61136,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20130,"Parametric","",-200,200,"nA",-9.61136,-9.61136,-9.61136,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20040,"Parametric","",-200,200,"nA",-10.8937,-10.8937,-10.8937,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20140,"Parametric","",-200,200,"nA",-10.8937,-10.8937,-10.8937,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20050,"Parametric","",10,500,"nA",305.536,305.536,305.536,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20150,"Parametric","",-500,-10,"nA",-300.326,-300.326,-300.326,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20060,"Parametric","",10,500,"nA",300.006,300.006,300.006,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20160,"Parametric","",-500,-10,"nA",-299.842,-299.842,-299.842,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20070,"Parametric","",300,700,"nA",542.913,542.913,542.913,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20170,"Parametric","",-700,-300,"nA",-548.367,-548.367,-548.367,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20080,"Parametric","",-200,200,"nA",0.0421979,0.0421979,0.0421979,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20180,"Parametric","",-200,200,"nA",-6.23582,-6.23582,-6.23582,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20090,"Parametric","",-200,200,"nA",0.813279,0.813279,0.813279,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20190,"Parametric","",-200,200,"nA",-12.1799,-12.1799,-12.1799,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN_VBIAS_PS1600",20100,"Parametric","",500,1000,"nA",711,711,711,0,1,0,0.977748,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN_VBIAS_PS1600",20200,"Parametric","",-1000,-500,"nA",-788,-788,-788,0,1,0,0.977748,***
"IVDDFL_IVINFL_RONFL","RON_200mAVDD_5_VIN_5_20V_Part",90050,"Parametric","",0.01,0.03,"ohm",0.0230124,0.0230124,0.0230124,0,1,0,0.366687,***
"IVDDFL_IVINFL_RONFL","DEVICE_VARIENT_TRUE",90060,"Parametric","",0.5,1.5,"",1,1,1,0,1,0,0.366687,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_LOW_VOUT_LOW",30010,"Parametric","",-0.001,1,"V",0.00161362,0.00161362,0.00161362,0,1,0,0.727603,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_LOW_OFF_HIGH",30020,"Parametric","",1.6,2.3,"V",1.96479,1.96479,1.96479,0,1,0,0.727603,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FCB_LOW_VOUT_LOW",30030,"Parametric","",-0.001,0.5,"V",0.00157738,0.00157738,0.00157738,0,1,0,0.727603,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FCB_LOW_OFF_HIGH",30040,"Parametric","",1.6,2.3,"V",1.9653,1.9653,1.9653,0,1,0,0.727603,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_LOW_VOUT_LOW",30050,"Parametric","",-0.001,0.5,"V",0.0019455,0.0019455,0.0019455,0,1,0,0.727603,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_LOW_OFF_HIGH",30060,"Parametric","",1.6,2.3,"V",1.9649,1.9649,1.9649,0,1,0,0.727603,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_HIGH_VOUT_HIGH",30070,"Parametric","",4.85,5.1,"V",4.99998,4.99998,4.99998,0,1,0,0.727603,***
"Gross_Functional_EN_FCB_FAULTB_OFF","EN_FCB_HIGH_OFF_LOW",30080,"Parametric","",-0.001,0.5,"V",0.000771185,0.000771185,0.000771185,0,1,0,0.727603,***
"Gross_Functional_EN_FCB_FAULTB_OFF","FAULT_SET_VOUT_LOW",30090,"Parametric","",-0.001,0.5,"V",-0.000183105,-0.000183105,-0.000183105,0,1,0,0.727603,***
