Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-360.25,-360.25,-360.25,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-418.752,-418.752,-418.752,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-360.993,-360.993,-360.993,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-344.193,-344.193,-344.193,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-359.4,-359.4,-359.4,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-354.903,-354.903,-354.903,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-444.048,-444.048,-444.048,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-296.393,-296.393,-296.393,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-367.756,-367.756,-367.756,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-336.582,-336.582,-336.582,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-337.229,-337.229,-337.229,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-337.278,-337.278,-337.278,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-336.826,-336.826,-336.826,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-337.09,-337.09,-337.09,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-336.954,-336.954,-336.954,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-337.183,-337.183,-337.183,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-337.509,-337.509,-337.509,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-227.186,-227.186,-227.186,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-227.058,-227.058,-227.058,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-226.736,-226.736,-226.736,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-227.209,-227.209,-227.209,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-227.066,-227.066,-227.066,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-227.219,-227.219,-227.219,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-227.177,-227.177,-227.177,0,1,0,1.32197,***
"CONTINUITY","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-227.024,-227.024,-227.024,0,1,0,1.32197,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-6.44377,-6.44377,-6.44377,0,1,0,0.997637,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20110,"Parametric","",-200,200,"nA",-6.44377,-6.44377,-6.44377,0,1,0,0.997637,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20020,"Parametric","",-200,200,"nA",-10.7804,-10.7804,-10.7804,0,1,0,0.997637,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_NEG_LEAKAGE_PIN",20120,"Parametric","",-200,200,"nA",-10.7804,-10.7804,-10.7804,0,1,0,0.997637,***
"Pin_to_Pin_Leakage","PIN_TO_PIN_POS_LEAKAGE_PIN",20030,"Parametric","",-200,200,"nA",-9.61136,-9.61136,-9.61136,0,1,0,0.997637,***
