Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Time,TS Time
"SS_Current_Trim","SS_CURRENT_CODE14",220180,"Parametric","",-20,20,"uA",-13.23,-12.749,-13.0416,0.187481,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE15",220190,"Parametric","",-20,20,"uA",-13.428,-12.941,-13.2404,0.190243,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE16",220200,"Parametric","",-20,20,"uA",-8.945,-8.616,-8.809,0.135652,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE17",220210,"Parametric","",-20,20,"uA",-9.027,-8.7,-8.8924,0.135555,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE18",220220,"Parametric","",-20,20,"uA",-9.126,-8.793,-8.9916,0.137943,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE19",220230,"Parametric","",-20,20,"uA",-9.242,-8.902,-9.1032,0.139945,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE20",220240,"Parametric","",-20,20,"uA",-9.333,-8.991,-9.1938,0.140665,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE21",220250,"Parametric","",-20,20,"uA",-9.453,-9.105,-9.3092,0.14181,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE22",220260,"Parametric","",-20,20,"uA",-9.559,-9.209,-9.4164,0.142305,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE23",220270,"Parametric","",-20,20,"uA",-9.655,-9.3,-9.5124,0.144656,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE24",220280,"Parametric","",-20,20,"uA",-9.77,-9.409,-9.625,0.146036,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE25",220290,"Parametric","",-20,20,"uA",-9.899,-9.536,-9.7522,0.147264,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE26",220300,"Parametric","",-20,20,"uA",-10.021,-9.65,-9.87,0.150018,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE27",220310,"Parametric","",-20,20,"uA",-10.124,-9.757,-9.9776,0.148546,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE28",220320,"Parametric","",-20,20,"uA",-10.261,-9.889,-10.1122,0.150488,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE29",220330,"Parametric","",-20,20,"uA",-10.381,-9.998,-10.2272,0.154054,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE30",220340,"Parametric","",-20,20,"uA",-10.51,-10.124,-10.3566,0.155328,1.32209,***
"SS_Current_Trim","SS_CURRENT_CODE31",220350,"Parametric","",-20,20,"uA",-10.665,-10.266,-10.5036,0.158638,1.32209,***
"SS_Current_Trim","SS_CURRENT_TRIM_CODE",220030,"Parametric","",0,31,"Code",26,29,27.2,1.30384,1.32209,***
"SS_Current_Trim","SS_CURRENT_BEST_FIT_VALUE",220360,"Parametric","",-20,20,"uA",-10.048,-9.99,-10.01,0.0244848,1.32209,***
"SS_Gain","CURRENT_SS_0P1V_CODE0",230020,"Parametric","",0,3500,"mA",433.972,459.906,445.435,10.2267,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE0",230180,"Parametric","",0,3500,"mA",908.419,940.22,923.742,12.0729,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE1",230030,"Parametric","",0,3500,"mA",502.245,530.308,514.593,11.0501,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE1",230190,"Parametric","",0,3500,"mA",1040.08,1075.66,1056.92,13.5587,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE2",230040,"Parametric","",0,3500,"mA",570.285,602.933,584.471,12.8545,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE2",230200,"Parametric","",0,3500,"mA",1171.73,1212.24,1190.54,15.3961,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE3",230050,"Parametric","",0,3500,"mA",640.47,676.385,655.962,14.222,1.15437,***
"SS_Gain","CURRENT_SS_0P2V_CODE3",230210,"Parametric","",0,3500,"mA",1306.05,1350.23,1326.46,16.8303,1.15437,***
"SS_Gain","CURRENT_SS_0P1V_CODE4",230060,"Parametric","",0,3500,"mA",706.736,746.426,723.655,15.6659,1.15437,***
