Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"A244_DPS_CONNECT","DPS_ForceSense",***,"Parametric","",***,***,"",0,0,0,0,***,***,***,1,0,0,37.62,40.284
"A244_OPENS","passLimit_uA_mV",24410000,"Parametric","",-0.8,-0.1,"V",-0.399815,-0.398336,-0.399131,0.000439894,226.669,303.762,226.669,1,0,0,20.832,26.979
"A244_SHORTS","passLimit_uA_mV",24410024,"Parametric","",-0.8,-0.1,"V",-0.399815,-0.398279,-0.399156,0.000447555,222.807,298.543,222.807,1,0,0,11.604,17.649
"A244_OPENS_C","passLimit_uA_mV",24410010,"Parametric","",-0.8,-0.1,"V",-0.399815,-0.398336,-0.399175,0.000444312,224.448,300.708,224.448,1,0,0,12.325,18.044
"A244_SHORTS_C","passLimit_uA_mV",24410040,"Parametric","",-0.8,-0.1,"V",-0.399758,-0.39838,-0.399156,0.000432416,230.608,308.995,230.608,1,0,0,11.321,17.702
"A244_PRE_TEMP_C","TEMP_OK",***,"Parametric","",0.5,1.5,"UI",1,1,1,0,***,***,***,1,0,0,7.881,14.931
"A244_PRE_TEMP_C","TEMP_raw_V",***,"Parametric","",-2,2,"V",-0.398949,-0.398949,-0.398949,0,***,***,***,1,0,0,5.763,14.931
"A244_IOFF_GND_C","passCurrentHigh_uA",24411120,"Parametric","",-0.2,0.9,"uA",0,0.11,0.0390556,0.0394588,2.01945,2.01945,7.27294,1,0,0,91.475,93.505
"A244_PSHORTS_VCC_C","passCurrLimit_uA",24411150,"Parametric","",-0.01,0.01,"A",0.00011142,0.00011142,0.00011142,0,***,***,***,1,0,0,17.6,21.259
"A244_TRAFFIC_C","Functional",***,"Functional","AP54RHC244_TRUTH_TABLE",***,***,"",***,***,***,***,***,***,***,1,0,0,4.702,6.391
"A244_TRAFFIC_C_1","Functional",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,2.188,3.406
"A244_ICCH_VCC_C","passCurrLimit_uA",24411170,"Parametric","",1,120,"uA",95.3631,95.3631,95.3631,0,***,***,***,1,0,0,30.529,36.101
"A244_ICCL_VCC_C","passCurrLimit_uA",24411190,"Parametric","",1,130,"uA",108.215,108.215,108.215,0,***,***,***,1,0,0,15.606,19.432
"A244_ICCX_VCC_C","passCurrLimit_uA",***,"Parametric","AP54RHC244_ENABLE_HIGH_FOR_ICCX",***,***,"",-9.9999e+10,-9.9999e+10,-9.9999e+10,0,***,***,***,1,0,0,41.415,45.186
"A244_VILH_C","VILH_VCC_5.5000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,20.931,62.34
"A244_VILH_C","VILH_VCC_4.5000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.191,62.34
"A244_VILH_C","VILH_VCC_3.6000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.183,62.34
"A244_VILH_C","VILH_VCC_3.0000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.09,62.34
"A244_VILH_C","VILH_VCC_2.7000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.059,62.34
"A244_VILH_C","VILH_VCC_2.3000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.033,62.34
"A244_VILH_C","VILH_VCC_1.9500",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,5.06,62.34
"A244_VILH_C","VILH_VCC_1.6500",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.75,62.34
"A244_VILH_C","VILH_VCC_1.4000",***,"Functional","AP54RHC244_VILH",***,***,"",***,***,***,***,***,***,***,1,0,0,4.945,62.34
"A244_VOLH_C","VOL_VCCY_1.40_IOL_0.10",24411720,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.03,"V",0.006717,0.00688,0.00679837,5.0333e-05,45.0227,45.0227,153.654,1,0,0,26.621,604.035
"A244_VOLH_C","VOH_VCCY_1.40_IOH_-0.10",24411730,"Parametric","AP54RHC244_TRUTH_TABLE",1.37,1.4,"V",1.39286,1.39354,1.39317,0.00022975,9.91621,33.6094,9.91621,1,0,0,9.988,604.035
"A244_VOLH_C","VOL_VCCY_5.50_IOL_0.10",24411220,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.03,"V",0.003128,0.003242,0.00320488,4.15673e-05,25.7003,25.7003,214.874,1,0,0,17.461,604.035
"A244_VOLH_C","VOH_VCCY_5.50_IOH_-0.10",24411230,"Parametric","AP54RHC244_TRUTH_TABLE",5.405,5.5,"V",5.49424,5.4947,5.49449,0.00015816,11.6066,188.612,11.6066,1,0,0,9.125,604.035
"A244_VOLH_C","VOL_VCCY_1.65_IOL_1.00",24411240,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.075,"V",0.055125,0.055926,0.0555691,0.000247059,26.2162,74.9742,26.2162,1,0,0,8.049,604.035
"A244_VOLH_C","VOH_VCCY_1.65_IOH_-1.00",24411250,"Parametric","AP54RHC244_TRUTH_TABLE",1.55,1.65,"V",1.59113,1.5966,1.59408,0.00192037,7.65062,7.65062,9.70717,1,0,0,8.254,604.035
"A244_VOLH_C","VOL_VCCY_5.50_IOL_1.00",24411260,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.075,"V",0.02958,0.030321,0.0300523,0.000267953,37.3849,37.3849,55.9149,1,0,0,18.317,604.035
"A244_VOLH_C","VOH_VCCY_5.50_IOH_-1.00",24411270,"Parametric","AP54RHC244_TRUTH_TABLE",5.4,5.5,"V",5.46682,5.47177,5.4695,0.00172087,5.90703,13.4631,5.90703,1,0,0,8.54,604.035
"A244_VOLH_C","VOL_VCCY_1.65_IOL_4.00",24411660,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.55,"V",0.237128,0.241488,0.23978,0.00129885,61.5364,61.5364,79.6139,1,0,0,8.446,604.035
"A244_VOLH_C","VOH_VCCY_1.65_IOH_-4.00",24411670,"Parametric","AP54RHC244_TRUTH_TABLE",1.25,1.65,"V",1.40361,1.42677,1.41647,0.00812273,6.83142,6.83142,9.58343,1,0,0,8.37,604.035
"A244_VOLH_C","VOL_VCCY_1.95_IOL_4.00",24411280,"Parametric","AP54RHC244_TRUTH_TABLE",0,0.55,"V",0.19423,0.198088,0.196687,0.00119532,54.8491,54.8491,98.5263,1,0,0,18.631,604.035
