Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Time,TS Time
"Output_disabled_leakage_debug","IVDDDIS_VDD_3_VIN_5",800020,"Parametric","",-10,450,"uA",121.92,121.92,121.92,0,0.189421,***
"Output_disabled_leakage_debug","IVINDIS_VDD_3_VIN_5",800060,"Parametric","",-10,450,"uA",79.8916,79.8916,79.8916,0,0.189421,***
"Output_disabled_leakage_debug","IOFF_VDD_3_VIN_5",800100,"Parametric","",-10,450,"uA",-0.619344,-0.619344,-0.619344,0,0.189421,***
"Output_disabled_leakage_debug","IVINVDD0_VIN_3",800130,"Parametric","",-10,450,"uA",69.2476,69.2476,69.2476,0,0.189421,***
"Output_disabled_leakage_debug","IOFFVDD0_VIN_3",800150,"Parametric","",-10,450,"uA",-1.3297,-1.3297,-1.3297,0,0.189421,***
"Output_disabled_leakage_debug","IVDDDIS_VDD_5_VIN_3",800030,"Parametric","",-10,450,"uA",120.558,120.558,120.558,0,0.189421,***
"Output_disabled_leakage_debug","IVINDIS_VDD_5_VIN_3",800070,"Parametric","",-10,450,"uA",70.4676,70.4676,70.4676,0,0.189421,***
"Output_disabled_leakage_debug","IOFF_VDD_5_VIN_3",800110,"Parametric","",-10,450,"uA",-1.23425,-1.23425,-1.23425,0,0.189421,***
"Output_disabled_leakage_debug","IVDDDIS_VDD_5_VIN_5",800040,"Parametric","",-10,450,"uA",127.904,127.904,127.904,0,0.189421,***
"Output_disabled_leakage_debug","IVINDIS_VDD_5_VIN_5",800080,"Parametric","",-10,450,"uA",82.9576,82.9576,82.9576,0,0.189421,***
"Output_disabled_leakage_debug","IOFF_VDD_5_VIN_5",800120,"Parametric","",-10,450,"uA",0.303382,0.303382,0.303382,0,0.189421,***
"Output_disabled_leakage_debug","IVINVDD0_VIN_5",800140,"Parametric","",-10,450,"uA",79.6551,79.6551,79.6551,0,0.189421,***
"Output_disabled_leakage_debug","IOFFVDD0_VIN_5",800160,"Parametric","",-10,450,"uA",-2.85622,-2.85622,-2.85622,0,0.189421,***
"Output_disabled_leakage","IVDDDIS_VDD_3_VIN_3",40010,"Parametric","",-10,450,"uA",111.834,111.834,111.834,0,0.168327,***
"Output_disabled_leakage","IVINDIS_VDD_3_VIN_3",40050,"Parametric","",-10,450,"uA",68.7269,68.7269,68.7269,0,0.168327,***
"Output_disabled_leakage","IOFF_VDD_3_VIN_3",40090,"Parametric","",-10,450,"uA",-0.406235,-0.406235,-0.406235,0,0.168327,***
"Output_disabled_leakage","IVDDDIS_VDD_3_VIN_20",40020,"Parametric","",-10,450,"uA",116.664,116.664,116.664,0,0.168327,***
"Output_disabled_leakage","IVINDIS_VDD_3_VIN_20",40060,"Parametric","",-10,450,"uA",101.77,101.77,101.77,0,0.168327,***
"Output_disabled_leakage","IOFF_VDD_3_VIN_20",40100,"Parametric","",-10,450,"uA",-2.1577,-2.1577,-2.1577,0,0.168327,***
"Output_disabled_leakage","IVINVDD0_VIN_3",40130,"Parametric","",-10,450,"uA",68.5025,68.5025,68.5025,0,0.168327,***
"Output_disabled_leakage","IOFFVDD0_VIN_3",40150,"Parametric","",-10,450,"uA",-2.64312,-2.64312,-2.64312,0,0.168327,***
"Output_disabled_leakage","IVDDDIS_VDD_20_VIN_3",40030,"Parametric","",-10,450,"uA",133.749,133.749,133.749,0,0.168327,***
"Output_disabled_leakage","IVINDIS_VDD_20_VIN_3",40070,"Parametric","",-10,450,"uA",71.7109,71.7109,71.7109,0,0.168327,***
"Output_disabled_leakage","IOFF_VDD_20_VIN_3",40110,"Parametric","",-10,450,"uA",-2.5832,-2.5832,-2.5832,0,0.168327,***
"Output_disabled_leakage","IVDDDIS_VDD_20_VIN_20",40040,"Parametric","",-10,450,"uA",139.443,139.443,139.443,0,0.168327,***
"Output_disabled_leakage","IVINDIS_VDD_20_VIN_20",40080,"Parametric","",-10,450,"uA",93.8857,93.8857,93.8857,0,0.168327,***
"Output_disabled_leakage","IOFF_VDD_20_VIN_20",40120,"Parametric","",-10,450,"uA",-2.07484,-2.07484,-2.07484,0,0.168327,***
"Output_disabled_leakage","IVINVDD0_VIN_20",40140,"Parametric","",-10,450,"uA",111.692,111.692,111.692,0,0.168327,***
"Output_disabled_leakage","IOFFVDD0_VIN_20",40160,"Parametric","",-10,450,"uA",-2.91542,-2.91542,-2.91542,0,0.168327,***
"EN_pullup_resistor","EN0V_PULLUP_RES",50010,"Parametric","",0,220,"Kohm",194.616,194.616,194.616,0,0.061962,***
"EN_pullup_resistor","EN1V_PULLUP_RES",50020,"Parametric","",0,220,"Kohm",195.17,195.17,195.17,0,0.061962,***
"EN_pullup_resistor","EN0V_Current",50030,"Parametric","",-10,10,"uA",-9.249,-9.249,-9.249,0,0.061962,***
"EN_pullup_resistor","EN1V_Current",50040,"Parametric","",-6,6,"uA",-4.099,-4.099,-4.099,0,0.061962,***
"Leakage_Test","IOFF_REVERSE_VOUT_VIN_LEAKAGE_1mA",60030,"Parametric","",-500,-100,"mV",-258.896,-258.896,-258.896,0,0.128193,***
"Leakage_Test","IOFF_REVERSE_VOUT_VIN_LEAKAGE_10mA",60040,"Parametric","",-500,-100,"mV",-322.166,-322.166,-322.166,0,0.128193,***
"Leakage_Test","IOFF_REVERSE_VOUT_VIN_LEAKAGE_100mA",60050,"Parametric","",-500,-100,"mV",-199.162,-199.162,-199.162,0,0.128193,***
"Nominal_Input_pin_Leakages","LEAKAGE",70010,"Parametric","",0,100,"uA",25.215,25.215,25.215,0,0.175563,***
"Nominal_Input_pin_Leakages","LEAKAGE",70060,"Parametric","",-0.1,100,"uA",0.004,0.004,0.004,0,0.175563,***
"Nominal_Input_pin_Leakages","LEAKAGE",70020,"Parametric","",-0.1,100,"uA",0.037,0.037,0.037,0,0.175563,***
"Nominal_Input_pin_Leakages","LEAKAGE",70040,"Parametric","",0,100,"uA",37.713,37.713,37.713,0,0.175563,***
"Nominal_Input_pin_Leakages","LEAKAGE",70030,"Parametric","",0,100,"uA",16.025,16.025,16.025,0,0.175563,***
"Nominal_Input_pin_Leakages","LEAKAGE",70080,"Parametric","",-0.1,100,"uA",0.049,0.049,0.049,0,0.175563,***
"Nominal_Input_pin_Leakages","LEAKAGE",70050,"Parametric","",0,100,"uA",77.068,77.068,77.068,0,0.175563,***
"Nominal_Input_pin_Leakages","LEAKAGE",70070,"Parametric","",0,100,"uA",27.99,27.99,27.99,0,0.175563,***
"Nominal_Input_pin_Leakages","LEAKAGE_2V",70090,"Parametric","",-0.1,100,"uA",0.018,0.018,0.018,0,0.175563,***
"Output_enabled_leakage","IVDD_VDD_3_Vin_3",80010,"Parametric","",0,450,"uA",97.7097,97.7097,97.7097,0,0.570214,***
"Output_enabled_leakage","IVIN_VDD_3_Vin_3",80050,"Parametric","",0,450,"uA",57.6684,57.6684,57.6684,0,0.570214,***
"Output_enabled_leakage","IVDD_VDD_3_Vin_5",80020,"Parametric","",0,450,"uA",107.524,107.524,107.524,0,0.570214,***
"Output_enabled_leakage","IVIN_VDD_3_Vin_5",80060,"Parametric","",0,450,"uA",85.813,85.813,85.813,0,0.570214,***
"Output_enabled_leakage","IVDD_VDD_5_Vin_3",80030,"Parametric","",0,450,"uA",118.451,118.451,118.451,0,0.570214,***
"Output_enabled_leakage","IVIN_VDD_5_Vin_3",80070,"Parametric","",0,450,"uA",54.7739,54.7739,54.7739,0,0.570214,***
"Output_enabled_leakage","IVDD_VDD_5_Vin_5",80040,"Parametric","",0,450,"uA",122.985,122.985,122.985,0,0.570214,***
"Output_enabled_leakage","IVIN_VDD_5_Vin_5",80080,"Parametric","",0,450,"uA",83.5853,83.5853,83.5853,0,0.570214,***
"IO_TEST","OFF_VOLTAGE_LOW_EN_0V_IO_TM_1",460010,"Parametric","",0,0.5,"V",0.000828,0.000828,0.000828,0,1.09981,***
