Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"CONTINUITY","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-371.343,-354.845,-364.005,7.22385,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-430.762,-410.443,-421.131,9.66846,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-371.409,-354.96,-364.329,7.05285,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-357.341,-340.551,-350.192,7.81459,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-372.879,-357.398,-365.912,6.89706,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-365.024,-350.397,-358.513,6.40224,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-464.184,-436.807,-450.604,11.2653,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-294.563,-290.807,-293.368,1.55087,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-329.167,-321.427,-325.969,3.04548,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-340.528,-325.365,-333.797,6.2713,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10340,"Parametric","",0,20,"ohm",0.137753,0.960032,0.459883,0.330379,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-340.815,-325.523,-333.976,6.27144,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10350,"Parametric","",0,20,"ohm",0.00635778,0.559489,0.283983,0.201905,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-340.715,-325.373,-333.856,6.38104,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10360,"Parametric","",0,20,"ohm",0.476838,0.775656,0.606961,0.138522,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-340.929,-325.47,-334.047,6.45803,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10370,"Parametric","",0,20,"ohm",0.178019,0.828637,0.534905,0.25924,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-340.759,-325.626,-334.134,6.36544,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10380,"Parametric","",0,20,"ohm",0.233121,0.551012,0.399272,0.14628,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-341.021,-325.562,-334.2,6.48726,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10390,"Parametric","",0,20,"ohm",0.256432,1.12957,0.606961,0.349802,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-340.584,-325.325,-333.862,6.43387,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10400,"Parametric","",0,20,"ohm",0.23312,0.834994,0.4815,0.236987,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-340.86,-325.247,-334.037,6.45691,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10410,"Parametric","",0,20,"ohm",0.0402667,0.559489,0.388675,0.233109,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-217.768,-202.646,-212.064,6.15638,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10260,"Parametric","",0,20,"ohm",0.199212,0.926123,0.521342,0.290329,5,0,0.270313,***
"CONTINUITY","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-218.069,-202.263,-211.949,6.39221,5,0,0.270313,***
"CONTINUITY","MOULD_RES",10270,"Parametric","",0,20,"ohm",0.506508,0.875261,0.617557,0.155168,5,0,0.270313,***
