Test Suite,Test Method,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cp,Cpk,Cpl,Cpu,Device#,Pass#,Pass%,Fail#,Fail%,Alarm#,Time,TS Time
"CONTINUITY","","CONTINUITY",10030,"Parametric","",-500,-300,"mV",-9.9999e+07,-9.9999e+07,-9.9999e+07,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10020,"Parametric","",-500,-300,"mV",-9.9999e+07,-9.9999e+07,-9.9999e+07,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10050,"Parametric","",-500,-300,"mV",-9.9999e+07,-9.9999e+07,-9.9999e+07,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10090,"Parametric","",-500,-300,"mV",-9.9999e+07,-9.9999e+07,-9.9999e+07,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10080,"Parametric","",-500,-300,"mV",-9.9999e+07,-9.9999e+07,-9.9999e+07,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10040,"Parametric","",-500,-300,"mV",-9.9999e+07,-9.9999e+07,-9.9999e+07,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10010,"Parametric","",-500,-300,"mV",-9.9999e+07,-9.9999e+07,-9.9999e+07,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10070,"Parametric","",-500,-200,"mV",-9.9999e+07,-9.9999e+07,-9.9999e+07,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10060,"Parametric","",-500,-300,"mV",-9.9999e+07,-9.9999e+07,-9.9999e+07,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10180,"Parametric","",-360,-300,"mV",-1999.87,-1999.87,-1999.87,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10340,"Parametric","",0,20,"ohm",9712.83,9712.83,9712.83,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10190,"Parametric","",-360,-300,"mV",-1999.95,-1999.95,-1999.95,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10350,"Parametric","",0,20,"ohm",9738.37,9738.37,9738.37,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10200,"Parametric","",-360,-300,"mV",-1999.84,-1999.84,-1999.84,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10360,"Parametric","",0,20,"ohm",9643.15,9643.15,9643.15,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10210,"Parametric","",-360,-300,"mV",-1429.79,-1429.79,-1429.79,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10370,"Parametric","",0,20,"ohm",21.5022,21.5022,21.5022,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10220,"Parametric","",-360,-300,"mV",-2000.76,-2000.76,-2000.76,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10380,"Parametric","",0,20,"ohm",3.15136,3.15136,3.15136,0,***,***,***,***,1,1,100,0,0,0,1.36,***
"CONTINUITY","","CONTINUITY",10230,"Parametric","",-360,-300,"mV",-1999.91,-1999.91,-1999.91,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10390,"Parametric","",0,20,"ohm",36.8436,36.8436,36.8436,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10240,"Parametric","",-360,-300,"mV",-2000.08,-2000.08,-2000.08,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10400,"Parametric","",0,20,"ohm",2.70208,2.70208,2.70208,0,***,***,***,***,1,1,100,0,0,0,1.36,***
"CONTINUITY","","CONTINUITY",10250,"Parametric","",-360,-300,"mV",-2000.41,-2000.41,-2000.41,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10410,"Parametric","",0,20,"ohm",915.837,915.837,915.837,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10100,"Parametric","",-300,-200,"mV",-212.931,-212.931,-212.931,0,***,***,***,***,1,1,100,0,0,0,1.36,***
"CONTINUITY","","MOULD_RES",10260,"Parametric","",0,20,"ohm",6055.36,6055.36,6055.36,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10110,"Parametric","",-300,-200,"mV",-1999.67,-1999.67,-1999.67,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10270,"Parametric","",0,20,"ohm",2184.76,2184.76,2184.76,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10120,"Parametric","",-300,-200,"mV",-1999.94,-1999.94,-1999.94,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10280,"Parametric","",0,20,"ohm",2175.63,2175.63,2175.63,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","CONTINUITY",10130,"Parametric","",-300,-200,"mV",-1999.65,-1999.65,-1999.65,0,***,***,***,***,1,0,0,1,100,0,1.36,***
"CONTINUITY","","MOULD_RES",10290,"Parametric","",0,20,"ohm",2713.68,2713.68,2713.68,0,***,***,***,***,1,0,0,1,100,0,1.36,***
