Test Suite,Test Method,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cp,Cpk,Cpl,Cpu,Device#,Pass#,Pass%,Fail#,Fail%,Alarm#,Time,TS Time
"CONTINUITY","","MOULD_RES",10290,"Parametric","",0,20,"ohm",0.271268,0.875261,0.507355,0.293195,11.369,0.576813,0.576813,22.1612,5,5,100,0,0,0,0.490987,***
"CONTINUITY","","CONTINUITY",10140,"Parametric","",-300,-200,"mV",-222.006,-221.737,-221.889,0.101562,164.104,71.8406,256.367,71.8406,5,5,100,0,0,0,0.490987,***
"CONTINUITY","","MOULD_RES",10300,"Parametric","",0,20,"ohm",0.400543,1.11262,0.719706,0.294494,11.3188,0.814624,0.814624,21.8231,5,5,100,0,0,0,0.490987,***
"CONTINUITY","","CONTINUITY",10150,"Parametric","",-300,-200,"mV",-222.017,-221.571,-221.765,0.196023,85.024,37.0112,133.037,37.0112,5,5,100,0,0,0,0.490987,***
"CONTINUITY","","MOULD_RES",10310,"Parametric","",0,20,"ohm",0.32213,0.648498,0.481923,0.132845,25.0919,1.20924,1.20924,48.9746,5,5,100,0,0,0,0.490987,***
"CONTINUITY","","CONTINUITY",10160,"Parametric","",-300,-200,"mV",-221.977,-221.699,-221.89,0.112181,148.57,65.0435,232.096,65.0435,5,5,100,0,0,0,0.490987,***
"CONTINUITY","","MOULD_RES",10320,"Parametric","",0,20,"ohm",0.220404,0.82016,0.428094,0.245722,13.5655,0.580729,0.580729,26.5502,5,5,100,0,0,0,0.490987,***
"CONTINUITY","","CONTINUITY",10170,"Parametric","",-300,-200,"mV",-221.93,-221.487,-221.772,0.168315,99.0205,43.1183,154.923,43.1183,5,5,100,0,0,0,0.490987,***
"CONTINUITY","","MOULD_RES",10330,"Parametric","",0,20,"ohm",0.283983,0.73115,0.509474,0.193102,17.262,0.879455,0.879455,33.6446,5,5,100,0,0,0,0.490987,***
"Pin_to_Pin_Leakage","","PIN_TO_PIN_POS_LEAKAGE_PIN",20010,"Parametric","",-200,200,"nA",-8.38146,-6.04557,-6.67524,0.981124,67.9493,65.6814,65.6814,70.2172,5,5,100,0,0,0,0.539239,***
