Device,Device ID,Wafer,Site,P/F,Time
1,"1686",0,1,0,114256
2,"1686",0,1,0,26188
3,"1972",0,1,0,322
4,"1972",0,1,0,325
5,"1972",0,1,0,26154
6,"1991",0,1,1,26043
7,"1991",0,1,1,26054
8,"1991",0,1,1,26061
9,"1991",0,1,1,26063
10,"1991",0,1,1,26063
11,"1991",0,1,1,26047
12,"1991",0,1,1,26046
13,"2010",0,1,0,337
